"","ensembl_gene_id","X","C473","C481","LC03","RC02","RC03","LC01","R03","R02","hgnc_symbol"
"1183","ENSG00000147416","ENSG00000147416.10",1,359.1666667,298,0.1875,1.769230769,0.551724138,10.75,220.6883117,"ATP6V1B2"
"1184","ENSG00000147454","ENSG00000147454.13",2,43.125,2433.846154,0.0625,5.692307692,24.96551724,2.833333333,467.7272727,"SLC25A37"
"1185","ENSG00000147459","ENSG00000147459.17",1,0.916666667,0.692307692,561.8125,1.461538462,0.793103448,10.08333333,0.155584416,"DOCK5"
"1186","ENSG00000147526","ENSG00000147526.19",5,1512.875,2525.461538,1043.9375,2.461538462,392.862069,8633.25,355.6753247,"TACC1"
"1187","ENSG00000147548","ENSG00000147548.16",3,2992.72,3785.166923,804.0625,3410.307692,329.6031034,1363.666667,2282.488571,"NSD3"
"1188","ENSG00000147601","ENSG00000147601.13",2,0.395833333,0.538461538,390.306875,4.846153846,31.93103448,0.083333333,116.8161039,"TERF1"
"1189","ENSG00000147604","ENSG00000147604.13",78800.66,24962.51208,15414.82846,13116.7025,17667.01462,30939.88586,4903.129167,25617.15688,"RPL7"
"1190","ENSG00000147649","ENSG00000147649.9",26,56.35416667,755.6153846,5809.125,0.692307692,14.89655172,508.25,487.6623377,"MTDH"
"1191","ENSG00000147677","ENSG00000147677.10",3,760.14625,284.6153846,360.875,3.160769231,1403.285172,1336.25,929.2077922,"EIF3H"
"1192","ENSG00000147684","ENSG00000147684.7",4814.96,668.4070833,28.92307692,1.3125,2168.893846,324.6831034,2.333333333,818.8285714,"NDUFB9"
"1193","ENSG00000147853","ENSG00000147853.16",2,1.104166667,0.230769231,0.125,0.076923077,1.137931034,6.5,41.71428571,"AK3"
"1194","ENSG00000147854","ENSG00000147854.16",2,164.2708333,2359,3.9375,0.153846154,83.27586207,1693.666667,194.5324675,"UHRF2"
"1195","ENSG00000147872","ENSG00000147872.9",12,339.2708333,1460.615385,0.0625,1.692307692,855.2413793,39.75,400.3246753,"PLIN2"
"1196","ENSG00000147996","ENSG00000147996.16",0.5,1311.165208,423.9792308,381.410625,1.196153846,1694.097931,1184.7825,1446.364026,"CBWD5"
"1197","ENSG00000148154","ENSG00000148154.9",3004,928.6875,14.53846154,1812.875,15.15384615,1053.482759,238,527.3116883,"UGCG"
"1198","ENSG00000148229","ENSG00000148229.12",1,65.9375,540.0769231,2804.9375,0.076923077,1.689655172,0.083333333,734.9350649,"POLE3"
"1199","ENSG00000148248","ENSG00000148248.13",2,27.4375,0.538461538,0.125,801.6153846,119.4827586,6,153.038961,"SURF4"
"1200","ENSG00000148303","ENSG00000148303.16",3,2362.773125,9863.190769,4096.016875,3861.468462,3317.503103,2892.654167,2834.025714,"RPL7A"
"1201","ENSG00000148337","ENSG00000148337.20",1,113.7083333,1.923076923,0.0625,0.076923077,1.517241379,287.8333333,7.090909091,"CIZ1"
"1202","ENSG00000148516","ENSG00000148516.21",235,680.375,0.307692308,336.5625,137.7692308,29.03448276,21.16666667,505.4675325,"ZEB1"
"1203","ENSG00000148688","ENSG00000148688.13",5,412.7916667,0.153846154,424.9375,0.307692308,7.137931034,0.083333333,33.80519481,"RPP30"
"1204","ENSG00000148719","ENSG00000148719.14",1,90.4375,54.30769231,0.0625,0.153846154,184.5517241,1985.75,85.37662338,"DNAJB12"
"1205","ENSG00000148730","ENSG00000148730.6",1,115.9583333,18.46153846,15.375,10915.23077,33,947.0833333,243.7402597,"EIF4EBP2"
"1206","ENSG00000148834","ENSG00000148834.12",5737,2.645833333,0.846153846,1.6875,3.615384615,153.9310345,5.416666667,244.5194805,"GSTO1"
"1207","ENSG00000148908","ENSG00000148908.14",2,234.8333333,0.153846154,1162.8125,0.692307692,505,513.8333333,127.6103896,"RGS10"
"1208","ENSG00000149100","ENSG00000149100.12",3,3608.193333,210.3115385,180.489375,8.692307692,198.2706897,12,970.8187013,"EIF3M"
"1209","ENSG00000149212","ENSG00000149212.11",11003,693.4583333,2761.692308,3469.6875,1148.461538,962.8965517,286.4166667,1247.883117,"SESN3"
"1210","ENSG00000149269","ENSG00000149269.9",1,332.8333333,0.230769231,90.625,0.230769231,42.48275862,1434.5,174.3471429,"PAK1"
"1211","ENSG00000149273","ENSG00000149273.14",2930,3953.607083,7809.571538,2329.3125,2284.769231,6056.357931,1425.75,6548.38026,"RPS3"
"1212","ENSG00000149532","ENSG00000149532.15",4,0.541666667,62.76923077,108.75,0.153846154,8.586206897,0.5,86.61038961,"CPSF7"
"1213","ENSG00000149806","ENSG00000149806.10",8688,4084.4175,2156.615385,3086.9375,2894.538462,6479.367241,881.6666667,6610.675325,"FAU"
"1214","ENSG00000149923","ENSG00000149923.13",1,197.2291667,0.230769231,308.5625,204,338.3793103,5.416666667,97.51948052,"PPP4C"
"1215","ENSG00000149925","ENSG00000149925.17",4,2790.833333,1418.923077,1250.0625,41.61538462,717.6896552,740.3333333,2538.648961,"ALDOA"
"1216","ENSG00000150093","ENSG00000150093.18",3,335.5139583,0.230769231,52.88375,17.84615385,321.4227586,11.835,128.6655844,"ITGB1"
"1217","ENSG00000150316","ENSG00000150316.11",3,661.3125,346.3076923,147.5,984,597.3103448,30.16666667,450.9220779,"CWC15"
"1218","ENSG00000150347","ENSG00000150347.14",23973,8623.875,1692.230769,1932.1875,193.6923077,4166.413793,1341.75,6980.207792,"ARID5B"
"1219","ENSG00000150459","ENSG00000150459.12",3,1720.145833,1218.230769,1378,115.6153846,4420.310345,1972.166667,2366.688312,"SAP18"
"1220","ENSG00000150593","ENSG00000150593.17",6,4954.041875,10735.76923,2094.725625,9.071538462,2037.527586,506.0491667,4520.480909,"PDCD4"
"1221","ENSG00000150753","ENSG00000150753.11",2,1695.073542,0.076923077,1335.63,0.713076923,329.6158621,1.666666667,740.7674026,"CCT5"
"1222","ENSG00000150779","ENSG00000150779.11",2,316.674375,2.923076923,7.8125,205.4430769,175.9275862,1548.833333,123.4346753,"TIMM8B"
"1223","ENSG00000150867","ENSG00000150867.13",131,2117.5625,10251.15385,1343.8125,14.30769231,2084.551724,6301.583333,1761.792208,"PIP4K2A"
"1224","ENSG00000150961","ENSG00000150961.14",1,0.729166667,0.153846154,88.5,7.153846154,1.103448276,0.166666667,68.03896104,"SEC24D"
"1225","ENSG00000150991","ENSG00000150991.14",8063.91,10149.39208,4959.080769,7243.883125,15072.17769,16553.22793,14327.61417,13081.23117,"UBC"
"1226","ENSG00000151014","ENSG00000151014.5",1,73.79166667,0.307692308,152.625,0.538461538,1.068965517,0.083333333,36.20779221,"NOCT"
"1227","ENSG00000151092","ENSG00000151092.16",425,762.4166667,0.230769231,4778.125,1954.846154,1318.689655,0.25,3668.38961,"NGLY1"
"1228","ENSG00000151148","ENSG00000151148.13",1,53.10416667,1523.615385,0.125,0.153846154,0.103448276,1237.5,23.44155844,"UBE3B"
"1229","ENSG00000151247","ENSG00000151247.12",2,2857.6125,542.6923077,365.75,12653.27538,1900.982414,6.333333333,907.9488312,"EIF4E"
"1230","ENSG00000151327","ENSG00000151327.12",3,484.7291667,1183.923077,58.5625,5.461538462,417.9310345,243.0833333,620.1818182,"FAM177A1"
"1231","ENSG00000151366","ENSG00000151366.12",2,409.7060417,1959.153846,415.5,726.3738462,236.7693103,56.41666667,475.0501299,"NDUFC2"
"1232","ENSG00000151461","ENSG00000151461.19",1,518.0208333,720.7692308,1312.25,35.61538462,894.7241379,1373.333333,700.9090909,"UPF2"
"1233","ENSG00000151465","ENSG00000151465.13",1,283.6854167,0.384615385,223.0575,14.76923077,1025.382759,2.583333333,809.3138961,"CDC123"
"1234","ENSG00000151500","ENSG00000151500.14",1,6,803.3846154,691.1875,0.384615385,0.862068966,1550.666667,293.0519481,"THYN1"
"1235","ENSG00000151665","ENSG00000151665.12",1111.88,13.4275,0.153846154,340.321875,0.076923077,0.24137931,0.4675,6.483766234,"PIGF"
"1236","ENSG00000151748","ENSG00000151748.14",349,403.1666667,190.6153846,0.3125,0.615384615,0.448275862,53.83333333,331.9188312,"SAV1"
"1237","ENSG00000151846","ENSG00000151846.8",2,6.011458333,3.977692308,6.599375,0.616923077,5.474482759,2.726666667,2.477792208,"PABPC3"
"1238","ENSG00000151893","ENSG00000151893.14",1,1891.166667,6046.153846,41.9375,2.384615385,87.68965517,1573.583333,319.2597403,"CACUL1"
"1239","ENSG00000151929","ENSG00000151929.9",2,37.58333333,0.230769231,0.0625,19028.84615,1.793103448,1.416666667,0.051948052,"BAG3"
"1240","ENSG00000152219","ENSG00000152219.4",1,161.2708333,1053.461538,5.5,0.230769231,0.620689655,925,309.0649351,"ARL14EP"
"1241","ENSG00000152234","ENSG00000152234.15",4737,1631.3125,1.384615385,484.875,95,3817.862069,1016.75,1054.285714,"ATP5F1A"
"1242","ENSG00000152291","ENSG00000152291.13",1198,129.0625,377.4615385,1.5,1.153846154,2193.137931,0.916666667,685.6623377,"TGOLN2"
"1243","ENSG00000152348","ENSG00000152348.15",4.17,26.33979167,16.69230769,2.956875,2.347692308,33.67827586,2.194166667,20.86701299,"ATG10"
"1244","ENSG00000152484","ENSG00000152484.13",1,604.3333333,51.69230769,171.1875,0.307692308,172.3793103,0.333333333,65.77922078,"USP12"
"1245","ENSG00000152518","ENSG00000152518.7",1,930.4583333,1647.384615,81.6875,1305,403.8275862,10091,8155.454545,"ZFP36L2"
"1246","ENSG00000152601","ENSG00000152601.17",5,543.8958333,863.9130769,518.125,883.5384615,3439.03931,2510.083333,2853.326104,"MBNL1"
"1247","ENSG00000152700","ENSG00000152700.13",5,5.520833333,443,3.8125,0.846153846,995.862069,30.83333333,56.58766234,"SAR1B"
"1248","ENSG00000152795","ENSG00000152795.17",7,4276.0625,1478.461538,660.3125,1700.846154,4962.206897,1746.083333,2335.571429,"HNRNPDL"
"1249","ENSG00000152904","ENSG00000152904.11",2,236.8541667,0.307692308,0.125,7.230769231,279.137931,0.083333333,123.6623377,"GGPS1"
"1250","ENSG00000153113","ENSG00000153113.23",912,1621.9025,165.6153846,83,2.769230769,2626.758621,3814.5,398.0885714,"CAST"
"1251","ENSG00000153147","ENSG00000153147.5",1,681.946875,0.153846154,216,0.692307692,198.9110345,1273.661667,891.7675325,"SMARCA5"
"1252","ENSG00000153179","ENSG00000153179.12",1,1826.916667,2220.844615,2358.625,2654.769231,1489.310345,1295.916667,937.262987,"RASSF3"
"1253","ENSG00000153201","ENSG00000153201.15",3.14,3115.987708,272.9938462,2213.268125,62.24769231,2125.774483,2628.761667,3135.018442,"RANBP2"
"1254","ENSG00000153234","ENSG00000153234.13",4,2737.166667,2425.461538,41.125,9115.692308,5041.034483,1.416666667,5151.87013,"NR4A2"
"1255","ENSG00000153283","ENSG00000153283.12",9,374.9583333,33.23076923,1731.25,7,826.7586207,2281.166667,66.53246753,"CD96"
"1256","ENSG00000153310","ENSG00000153310.19",3,1348.020833,2651.307692,236.375,1230.461538,2114,4.5,854.1818182,"FAM49B"
"1257","ENSG00000153563","ENSG00000153563.15",3,6.0625,18.92307692,0.0625,7.846153846,25.44827586,108.5,7.545454545,"CD8A"
"1258","ENSG00000154001","ENSG00000154001.13",1,575.375,10.61538462,3.6875,2.769230769,32.96551724,1.583333333,98.48038961,"PPP2R5E"
"1259","ENSG00000154144","ENSG00000154144.12",1147,371.2708333,339.1538462,8.625,21.15384615,409.6896552,0.333333333,621.9497403,"TBRG1"
"1260","ENSG00000154451","ENSG00000154451.14",2,166,116.2307692,0.625,2.384615385,123.0872414,13,67.71428571,"GBP5"
"1261","ENSG00000154518","ENSG00000154518.9",3,1125.020833,536.4615385,927.375,8.153846154,1190.758621,537.0833333,586.2597403,"ATP5MC3"
"1262","ENSG00000154582","ENSG00000154582.16",1,990.5833333,427.8461538,3214.345625,75.84615385,1574.344828,1094.333333,661.1688312,"ELOC"
"1263","ENSG00000154710","ENSG00000154710.16",2,794.061875,713.7353846,35.375,0.076923077,102.9051724,1.416666667,849.8833766,"RABGEF1"
"1264","ENSG00000154723","ENSG00000154723.12",4,982.1666667,760.3846154,1676.0625,115.3076923,1081.147931,1781.333333,1210.918052,"ATP5PF"
"1265","ENSG00000154767","ENSG00000154767.14",1,167.6197917,451.9761538,26.625,0.307692308,128.2293103,3,414.8351948,"XPC"
"1266","ENSG00000154978","ENSG00000154978.12",21,1488.553958,11.84615385,384.3125,2125,977.1731034,4.583333333,453.1168831,"VOPP1"
"1267","ENSG00000155115","ENSG00000155115.6",7197,2579.354167,4.153846154,14.6875,3.384615385,311.7931034,3188.916667,984.8831169,"GTF3C6"
"1268","ENSG00000155307","ENSG00000155307.17",3,4222.541667,2915.461538,856.25,3909.230769,4049.103448,1010,3105.896104,"SAMSN1"
"1269","ENSG00000155329","ENSG00000155329.11",326,67.125,1010.076923,38.625,138,79.24137931,0.083333333,938.4545455,"ZCCHC10"
"1270","ENSG00000155330","ENSG00000155330.9",1,86.1875,193.3846154,0.375,0.153846154,469.3793103,2.166666667,177.4935065,"C16orf87"
"1271","ENSG00000155368","ENSG00000155368.16",2,2347.75,1155.384615,2382.875,1391.384615,2458.275862,4059.25,1982.25974,"DBI"
"1272","ENSG00000155463","ENSG00000155463.12",1620,446.8958333,5,86.6875,0.923076923,131.9310345,3525.333333,335.4155844,"OXA1L"
"1273","ENSG00000155508","ENSG00000155508.13",1,474.375,0.076923077,1055.875,0.538461538,159.4137931,0.166666667,659.2597403,"CNOT8"
"1274","ENSG00000155660","ENSG00000155660.10",37,276.5833333,0.846153846,32.625,831.2307692,581.2413793,268.5833333,58.54545455,"PDIA4"
"1275","ENSG00000155903","ENSG00000155903.11",2,627.0625,1316.153846,52.8125,0.923076923,472.3448276,2.333333333,533.2467532,"RASA2"
"1276","ENSG00000155926","ENSG00000155926.13",2,10.14583333,0.615384615,624.1875,0.538461538,6.827586207,7.833333333,173.6623377,"SLA"
"1277","ENSG00000155959","ENSG00000155959.10",11319,421.2708333,0.384615385,0.25,0.769230769,755.7586207,0.583333333,511.4155844,"VBP1"
"1278","ENSG00000156030","ENSG00000156030.13",4,1250.333333,435.1538462,2189.3125,2334.461538,866.5862069,3.75,1363.25974,"ELMSAN1"
"1279","ENSG00000156052","ENSG00000156052.10",1,0.270833333,0.769230769,274.75,0.230769231,0.896551724,941.4166667,0.181818182,"GNAQ"
"1280","ENSG00000156127","ENSG00000156127.6",1,66.79166667,0.153846154,4.125,0.076923077,2.034482759,0.416666667,8.051948052,"BATF"
"1281","ENSG00000156256","ENSG00000156256.14",5,905.4945833,873.3076923,991.5625,1.076923077,436.1717241,404.9166667,1570.296753,"USP16"
"1282","ENSG00000156261","ENSG00000156261.12",4,1178.229167,1422.153846,76.0625,1.076923077,347.3448276,204.8333333,199.8051948,"CCT8"
"1283","ENSG00000156273","ENSG00000156273.15",4294,937.7708333,0.307692308,1474.3125,9188.615385,948.8275862,361.9166667,1059.753247,"BACH1"
"1284","ENSG00000156411","ENSG00000156411.9",2151,1197.833333,3.153846154,40.0625,3049.384615,611.5862069,3.083333333,524.0779221,"ATP5MPL"
"1285","ENSG00000156467","ENSG00000156467.9",2,777.4791667,305.5384615,29.25,1100.769231,2047.689655,217.4166667,1051.519481,"UQCRB"
"1286","ENSG00000156482","ENSG00000156482.10",9292.71,1496.767708,1994.733077,805.745,1232.127692,5693.213448,3115.918333,3277.381948,"RPL30"
"1287","ENSG00000156508","ENSG00000156508.17",91446.34,48369.02083,50801.07385,48508.98625,87316.18077,69747.67931,53562.31417,40815.41104,"EEF1A1"
"1288","ENSG00000156738","ENSG00000156738.17",28573,7610.625,14053.07692,1879.5,4956.230769,12134.62069,3847.166667,15225.53247,"MS4A1"
"1289","ENSG00000156966","ENSG00000156966.6",1,2569.729167,0.461538462,1083.625,198.3076923,928,1027.666667,972.7272727,"B3GNT7"
"1290","ENSG00000156976","ENSG00000156976.16",1,1699.416042,837.0769231,2068,7.923076923,2850.455172,278.25,1463.466883,"EIF4A2"
"1291","ENSG00000157106","ENSG00000157106.16",12652,981.2091667,865.5407692,722.77625,50.50538462,599.2131034,386.9141667,319.8907792,"SMG1"
"1292","ENSG00000157181","ENSG00000157181.15",1,319.3541667,0.769230769,0.0625,0.153846154,225.6896552,1881.75,319.6363636,"ODR4"
"1293","ENSG00000157500","ENSG00000157500.10",3,355.8541667,0.846153846,623.625,0.384615385,1.172413793,1764.083333,773.7012987,"APPL1"
"1294","ENSG00000157514","ENSG00000157514.16",7338,1456.125,8584.923077,662.875,4822.384615,5833.724138,5188.666667,4088.779221,"TSC22D3"
"1295","ENSG00000157540","ENSG00000157540.19",1,1.291666667,2.692307692,114.0625,1.076923077,976.0689655,86.83333333,272.5324675,"DYRK1A"
"1296","ENSG00000157601","ENSG00000157601.13",1,141.625,0.615384615,5.5,0.153846154,0.172413793,3.166666667,52.09090909,"MX1"
"1297","ENSG00000157734","ENSG00000157734.13",13,133.4810417,155.0046154,9.3075,0.244615385,12.62655172,0.175833333,47.17012987,"SNX22"
"1298","ENSG00000157764","ENSG00000157764.12",950,437.4375,0.153846154,1144.75,0.538461538,305.5862069,0.333333333,539.714026,"BRAF"
"1299","ENSG00000157778","ENSG00000157778.8",1,673.0833333,0.384615385,0.1875,2.769230769,8.517241379,0.166666667,59.2987013,"PSMG3"
"1300","ENSG00000157873","ENSG00000157873.17",249,5.583333333,0.153846154,0.1875,0.538461538,356.4137931,0.166666667,16.15987013,"TNFRSF14"
"1301","ENSG00000158050","ENSG00000158050.4",4,150.4791667,435.2307692,0.5625,3605.538462,758.2758621,0.666666667,904.5584416,"DUSP2"
"1302","ENSG00000158122","ENSG00000158122.11",573,2429.0625,5895.923077,387.5,22648.38462,441.7931034,2045.5,863.3766234,"PRXL2C"
"1303","ENSG00000158470","ENSG00000158470.5",1,36.97916667,201.3846154,0.5625,1070.615385,0.896551724,1330.25,45.16883117,"B4GALT5"
"1304","ENSG00000158604","ENSG00000158604.14",125,2090.875208,767.3846154,889,2768.076923,122.6551724,2183.333333,238.6623377,"TMED4"
"1305","ENSG00000158711","ENSG00000158711.13",2,1346.791667,130.5384615,198.9375,6.692307692,341.8965517,28.08333333,569.7402597,"ELK4"
"1306","ENSG00000158869","ENSG00000158869.10",3,2.083333333,1.615384615,135.4375,4.692307692,5.034482759,840.8333333,0.61038961,"FCER1G"
"1307","ENSG00000158985","ENSG00000158985.13",491,13611.875,34076.23077,9751.5,82565.38462,7771.655172,17364.75,9940.415584,"CDC42SE2"
"1308","ENSG00000158987","ENSG00000158987.20",402,141.7291667,0.769230769,6.375,0.153846154,1062.827586,292.4166667,192.2857143,"RAPGEF6"
"1309","ENSG00000159079","ENSG00000159079.18",1,622.09625,1190.555385,181.9375,0.461538462,259.7758621,0.083333333,451.1974026,"CFAP298"
"1310","ENSG00000159110","ENSG00000159110.19",3456,215.104375,1.54,0.0625,0.268461538,0.206896552,0.166666667,219.2907792,"IFNAR2"
"1311","ENSG00000159128","ENSG00000159128.14",12,345.2916667,295.6153846,73.25,110.3076923,3334,632.5,655.038961,"IFNGR2"
"1312","ENSG00000159131","ENSG00000159131.16",1,495.3541667,4387.615385,0.0625,2.307692308,98.48275862,3.75,35.20779221,"GART"
"1313","ENSG00000159140","ENSG00000159140.19",3237,7216.055625,10410.38462,7800.375,4619.923077,8796.848276,6417.75,8278.897792,"SON"
"1314","ENSG00000159199","ENSG00000159199.13",1,515.6875,6.461538462,0.4375,3.307692308,516.5517241,3.083333333,295.5584416,"ATP5MC1"
"1315","ENSG00000159256","ENSG00000159256.12",1,3.395833333,0.230769231,0.0625,0.384615385,2083.37931,1384.083333,329.7142857,"MORC3"
"1316","ENSG00000159322","ENSG00000159322.17",3637,595.7916667,261.8461538,814.5,0.153846154,312.6896552,669.0833333,306.7379221,"ADPGK"
"1317","ENSG00000159352","ENSG00000159352.15",1,1473.412708,102.8461538,331.7275,4204.77,347.147931,7,410.1771429,"PSMD4"
"1318","ENSG00000159377","ENSG00000159377.10",28,3605.479167,436.0769231,1840.875,8.615384615,1157.689655,6547,2385.545455,"PSMB4"
"1319","ENSG00000159388","ENSG00000159388.5",1,520.8958333,188.3846154,1.0625,0.538461538,278.7241379,50.41666667,799.7012987,"BTG2"
"1320","ENSG00000159579","ENSG00000159579.13",3,1170.604167,0.230769231,40.75,12.61538462,248.4482759,1.166666667,222.4675325,"RSPRY1"
"1321","ENSG00000159692","ENSG00000159692.15",1,648.1666667,743.0769231,1356.8125,6757.769231,866.2758621,44.41666667,908.3731169,"CTBP1"
"1322","ENSG00000159720","ENSG00000159720.11",1,1066.020833,43.07692308,47.3125,130.0769231,358.5517241,3.75,405.2857143,"ATP6V0D1"
"1323","ENSG00000159958","ENSG00000159958.6",149,2227.104167,7963.769231,347.5625,2267.153846,569.7931034,3209.416667,1083.729481,"TNFRSF13C"
"1324","ENSG00000160014","ENSG00000160014.16",1,411.6458333,0.153846154,13.925625,3.153846154,431.6334483,912.4166667,20.74025974,"CALM3"
"1325","ENSG00000160201","ENSG00000160201.11",3,819.6122917,346.3,0.0625,57.19615385,925.3265517,946.6775,560.8031169,"U2AF1"
"1326","ENSG00000160213","ENSG00000160213.6",2,515.8125,1105.538462,357.6875,25.53846154,463.2413793,11.25,417.1038961,"CSTB"
"1327","ENSG00000160310","ENSG00000160310.17",1,347.2291667,0.615384615,195.3125,5.461538462,263.5172414,679.6666667,2.974025974,"PRMT2"
"1328","ENSG00000160588","ENSG00000160588.9",1,0.895833333,0.076923077,1.9375,0.461538462,2.172413793,652.75,50.44155844,"MPZL3"
"1329","ENSG00000160593","ENSG00000160593.18",2,9.125,1.615384615,350.4375,1,3.206896552,0.5,50.88311688,"JAML"
"1330","ENSG00000160633","ENSG00000160633.12",3,641.9252083,1060.153846,138.678125,0.230769231,997.1534483,0.666666667,527.6154545,"SAFB"
"1331","ENSG00000160654","ENSG00000160654.9",8,34.625,928,178.4375,10905.69231,261.7931034,1709.833333,115.4155844,"CD3G"
