,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LUZP1,173.5737708,1.871702649,1.871507298,1.000104381,0.317259996,0.969079633
ELMO1,443.5378938,-1.373720033,1.373777182,-0.9999584,0.31733064,0.969079633
RDH11,262.6304534,1.42294123,1.423114446,0.999878284,0.317369415,0.969079633
CHMP4A,518.8655735,-1.225678026,1.226004055,-0.999734072,0.317439219,0.969079633
MCC,7.549053242,-4.765891717,4.768732535,-0.999404283,0.317598886,NA
UBQLN1,541.7063931,1.318336734,1.319334435,0.999243785,0.31767661,0.969351375
SLC2A3,1883.036566,1.048256019,1.050263383,0.998088704,0.318236347,0.970606002
BMPR1A,6.586210107,-4.772536131,4.782447164,-0.997927623,0.318314456,NA
TAF8,77.82554751,2.065024924,2.071835994,0.996712544,0.318904059,0.971437974
NBPF14,229.295522,-1.521595637,1.526835799,-0.99656796,0.318974264,0.971437974
OTUD5,99.09680586,-2.344496552,2.352756514,-0.996489241,0.319012492,0.971437974
TAB3,86.84152193,2.546771476,2.556226956,0.996301001,0.319103918,0.971437974
CHMP4B,2.464131928,-4.78639309,4.804709058,-0.996187913,0.319158851,NA
DNAJC4,28.35718861,-3.131473845,3.14457054,-0.99583514,0.319330253,NA
KLHL24,315.0416624,-1.398090629,1.405086471,-0.995021059,0.319726022,0.972790257
SDAD1P1,24.73908085,3.553915054,3.571859664,0.994976115,0.319747881,NA
MSH6,170.2039967,1.798751219,1.808679324,0.994510854,0.319974224,0.972790257
PTPA,6.003234219,4.754690817,4.782774533,0.994128154,0.32016048,NA
TRIM44,349.9028626,-1.398948714,1.407245705,-0.994104092,0.320172193,0.972790257
PPIG,1282.726806,1.110097444,1.116971725,0.993845609,0.320298038,0.972790257
BEX4,138.9554681,-2.676537792,2.694502663,-0.993332769,0.320547813,0.972790257
BLCAP,298.1735895,1.383673749,1.393044343,0.993273298,0.320576787,0.972790257
SMARCD2,86.25496489,-2.033923752,2.047755834,-0.993245249,0.320590452,0.972790257
LRRC75A,6.900102383,4.733887485,4.767595279,0.992929812,0.32074416,NA
ADRM1,215.6238434,-1.453961269,1.464759486,-0.992627993,0.320891278,0.973234787
SLC25A53,14.96632738,4.6179533,4.653116133,0.992443165,0.320981392,NA
PITPNA,71.97499803,-2.550521199,2.570225982,-0.992333443,0.321034894,0.973234787
MZF1-AS1,17.43747129,4.080731303,4.117026612,0.991184096,0.321595695,NA
RFX5,257.5053977,1.833313558,1.850573555,0.990673163,0.321845199,0.975238723
CARHSP1,22.4439443,3.749228272,3.786080589,0.990266368,0.322043941,NA
NEK9,256.9499583,2.472299668,2.496746501,0.990208524,0.322072207,0.975474144
TMEM64,13.69438983,-4.5862434,4.633600529,-0.989779626,0.322281845,NA
WDR82,234.7380427,-2.06202231,2.084409956,-0.98925948,0.322536203,0.976426792
HMG20A,29.82147619,-3.462012889,3.500066318,-0.989127798,0.322600619,NA
SETD6,89.46072063,-2.311467649,2.338413023,-0.988477068,0.32291906,0.977133033
KANSL2,337.5349863,-1.321136367,1.337779671,-0.98755901,0.32336867,0.977838582
RAF1,180.7486161,1.551513159,1.571398317,0.987345565,0.323473261,0.977838582
TRAPPC6A,222.4400709,1.993686412,2.01977296,0.987084415,0.323601257,0.977838582
ADAT2,2.213363839,4.743220451,4.808759644,0.986370874,0.323951152,NA
APOC3,2.213363839,4.743220451,4.808759644,0.986370874,0.323951152,NA
RCBTB2,2.213363839,4.743220451,4.808759644,0.986370874,0.323951152,NA
ST8SIA5,2.213363839,4.743220451,4.808759644,0.986370874,0.323951152,NA
ZGRF1,2.213363839,4.743220451,4.808759644,0.986370874,0.323951152,NA
HEXIM1,71.52676391,-2.28906301,2.320857115,-0.986300706,0.323985574,0.978135075
PHKB,143.4002352,1.652079973,1.67507252,0.986273701,0.323998822,0.978135075
NUDT5,198.2225514,1.858580164,1.88558012,0.985680823,0.324289763,0.978217464
SEC22C,87.16081495,-2.443415062,2.479094551,-0.985607855,0.324325582,0.978217464
BCLAF1,1851.383021,-1.128116843,1.145575673,-0.984759776,0.324742083,0.978516342
MAPK14,37.67877498,-2.948893083,2.995537523,-0.984428691,0.324904777,0.978516342
EMP3,689.7431406,-1.164212361,1.182685272,-0.984380535,0.324928445,0.978516342
GRB2,2630.494935,1.014165241,1.030460372,0.984186553,0.325023796,0.978516342
ADH1C,2.185781664,4.732365859,4.808940479,0.984076613,0.325077845,NA
KDM5B,191.5430998,2.020044724,2.053540511,0.983688763,0.325268567,0.978687873
KDM7A,360.2571985,1.267815159,1.289576888,0.983124907,0.325545967,0.978687873
CLECL1,287.1855277,1.354632002,1.377972288,0.98306186,0.325576994,0.978687873
HPSE,148.1345528,-2.195691231,2.234592139,-0.982591495,0.325808532,0.978687873
ZC3H13,408.6632393,-1.260974331,1.283721605,-0.982280213,0.32596182,0.978687873
NDUFC2,969.5452945,1.084262618,1.103862709,0.982244086,0.325979613,0.978687873
RBM17,728.2311726,-1.120245932,1.141748387,-0.981167081,0.326510355,0.978999581
TOP3A,22.85019939,-3.632126184,3.702641851,-0.98095531,0.32661478,NA
STARD3NL,378.3292363,1.491886143,1.521128499,0.98077588,0.326703275,0.978999581
EPRS1,553.2866587,-1.264981473,1.289821767,-0.980741297,0.326720333,0.978999581
MSL2,262.967035,1.390118109,1.41788955,0.980413538,0.32688203,0.978999581
SMC1A,276.6062686,-1.424018152,1.45282395,-0.980172547,0.327000953,0.978999581
CHRM3-AS2,2.337551602,-4.708897666,4.805808415,-0.979834662,0.327167739,NA
LXN,2.337551602,-4.708897666,4.805808415,-0.979834662,0.327167739,NA
PIDD1,2.337551602,-4.708897666,4.805808415,-0.979834662,0.327167739,NA
RASGRF2,2.337551602,-4.708897666,4.805808415,-0.979834662,0.327167739,NA
TRPV2,2.337551602,-4.708897666,4.805808415,-0.979834662,0.327167739,NA
CEACAM1,2.317849688,-4.704781388,4.805868468,-0.978965908,0.327596825,NA
CEP250,2.317849688,-4.704781388,4.805868468,-0.978965908,0.327596825,NA
DTHD1,2.317849688,-4.704781388,4.805868468,-0.978965908,0.327596825,NA
EFCAB2,2.317849688,-4.704781388,4.805868468,-0.978965908,0.327596825,NA
SCUBE1,2.317849688,-4.704781388,4.805868468,-0.978965908,0.327596825,NA
ZNF268,2.317849688,-4.704781388,4.805868468,-0.978965908,0.327596825,NA
DEDD2,22.95045085,3.600986065,3.680183206,0.978480109,0.327836924,NA
GPKOW,36.8925744,-3.096101176,3.167161482,-0.977563409,0.328290302,0.978999581
DGCR6L,12.62841001,4.559340333,4.665958183,0.977149849,0.328494972,NA
CKS1B,519.0111538,1.19271268,1.22061171,0.977143403,0.328498163,0.978999581
TGS1,356.1811506,1.445331809,1.479175423,0.977119946,0.328509774,0.978999581
CCT5,864.3950983,1.343909635,1.37543707,0.977078243,0.328530418,0.978999581
PHAX,448.8450528,-1.329769942,1.361016284,-0.977041905,0.328548407,0.978999581
TNFAIP1,67.14622092,2.72653781,2.790943885,0.976923193,0.328607179,0.978999581
TMEM107,325.4798658,1.422291091,1.45591702,0.976903952,0.328616705,0.978999581
PAPSS1,134.4897269,1.757517103,1.799639098,0.976594199,0.328770092,0.978999581
C14orf119,632.9562731,1.389315393,1.422644941,0.976572125,0.328781025,0.978999581
ZBTB38,273.4176817,-1.471712182,1.50739812,-0.976326136,0.328902872,0.978999581
CHD4,1224.64992,1.059386246,1.085501451,0.975941806,0.329093304,0.978999581
RWDD4,55.32401115,2.807541352,2.877172508,0.975798755,0.329164202,0.978999581
AGFG2,2.121234649,4.690292219,4.809654339,0.975182807,0.329469589,NA
ALG10,2.121234649,4.690292219,4.809654339,0.975182807,0.329469589,NA
PBDC1,526.8176069,1.19547157,1.226357303,0.974815062,0.329652004,0.978999581
DBT,75.08054742,2.724201123,2.79512254,0.974626723,0.329745453,0.978999581
IFI27,130.3962577,2.251451244,2.310629659,0.97438862,0.329863618,0.978999581
SELENOW,522.2340111,-1.261552413,1.294947886,-0.974210952,0.329951808,0.978999581
RABGEF1,375.4216862,1.374263287,1.410906913,0.974028318,0.330042479,0.978999581
UBR7,289.5559923,1.620327887,1.664438858,0.973497992,0.330305858,0.978999581
CBX1,174.7445461,1.608529802,1.652451904,0.973420043,0.330344582,0.978999581
TIMM8A,200.474544,-1.964049242,2.017752596,-0.97338457,0.330362205,0.978999581
MSTO1,33.8844282,-3.345882898,3.43835532,-0.973105624,0.330500809,NA
ECPAS,88.24495912,-2.846031111,2.925421572,-0.972861873,0.330621956,0.978999581
SBDS,882.2446674,-1.280014369,1.3158167,-0.972790791,0.33065729,0.978999581
TESK2,41.02262782,3.428609042,3.524601822,0.972764929,0.330670147,0.978999581
H2AC19,109.2976392,1.913673293,1.967532925,0.972625804,0.330739313,0.978999581
TRIM13,834.3574344,1.167667805,1.200862941,0.972357264,0.330872845,0.978999581
MFSD10,20.59194235,-3.3049324,3.398992174,-0.972327158,0.330887817,NA
SESTD1,644.3436299,-1.320020897,1.357914322,-0.972094392,0.331003592,0.978999581
SRSF3,4888.984324,1.050528908,1.080724566,0.972059802,0.331020799,0.978999581
MAGED1,268.2271909,1.504186973,1.547447335,0.972044049,0.331028635,0.978999581
PERP,6.910485078,-4.635945202,4.769373561,-0.972023924,0.331038647,NA
ABCA5,193.8282567,1.782035005,1.834298645,0.971507563,0.331295589,0.979157089
BMPR2,255.733352,-1.400411611,1.44261027,-0.970748399,0.331673584,0.979157089
STMN1,402.83472,-1.225331229,1.262678132,-0.970422468,0.331835954,0.979157089
LCP1,2091.792351,1.006899296,1.038045287,0.969995537,0.332048717,0.979157089
CTDSP1,76.94956916,-1.954163879,2.015979592,-0.969337134,0.332377008,0.979157089
VMA21,317.1218008,1.344952529,1.387514314,0.969325156,0.332382982,0.979157089
PCED1B-AS1,1163.843562,1.256453015,1.296578966,0.969052443,0.332519024,0.979157089
EIF3F,1342.446646,1.076102362,1.110482829,0.969040073,0.332525195,0.979157089
THOC3,344.4006787,1.786601373,1.843696222,0.969032399,0.332529024,0.979157089
HEXD,6.843911262,-4.621520276,4.76944828,-0.968984252,0.332553046,NA
TGFBI,6.843911262,-4.621520276,4.76944828,-0.968984252,0.332553046,NA
ING5,41.99550439,-2.756643871,2.846540201,-0.96841909,0.332835109,0.979157089
SNRPN,684.6398176,1.259559844,1.300798631,0.968297332,0.332895897,0.979157089
DCTPP1,384.2201846,-1.249068487,1.290488727,-0.967903448,0.333092592,0.979157089
SEPTIN6,889.1569011,1.10736915,1.144103802,0.967892203,0.333098209,0.979157089
METTL16,87.67740697,2.334743455,2.412811092,0.96764453,0.33322193,0.979157089
SREBF2-AS1,218.5223252,2.078899253,2.149199742,0.967289923,0.33339912,0.979157089
MGAT5,236.1944107,-1.557760925,1.610707795,-0.967128197,0.333479951,0.979157089
TMX2,135.1212439,-1.963269892,2.032424282,-0.965974432,0.334056975,0.9804107
ANKRD36BP2,6.346478514,4.605505878,4.76834218,0.965850542,0.334118974,NA
LINC01871,57.54043724,-2.303560223,2.386774138,-0.965135404,0.334476996,0.980987259
ATRX,2977.629296,1.098229511,1.138548927,0.964587015,0.334751706,0.980987259
ATP5F1C,1053.11944,1.215075722,1.259738414,0.964546059,0.334772228,0.980987259
DCTN3,255.9861105,1.458383341,1.512882639,0.963976519,0.335057698,0.980987259
TAF3,162.5889315,-1.933819573,2.006251315,-0.963896974,0.335097581,0.980987259
NDC80,12.91520596,-4.497963987,4.666752322,-0.963831735,0.335130293,NA
CCDC157,5.449893259,4.61013886,4.783739823,0.9637102,0.335191239,NA
PAX5,387.1238389,1.230092283,1.27652133,0.96362846,0.335232233,0.980987259
BCAR3,194.9045345,2.069575118,2.148011249,0.963484302,0.335304538,0.980987259
VKORC1L1,34.74244021,3.255336241,3.382970468,0.962271551,0.335913215,NA
PRR14L,197.1161954,1.60197173,1.66495208,0.962172875,0.335962772,0.982473048
CABIN1,10.68968985,4.500278118,4.680051338,0.96158734,0.336256933,NA
RAP1GDS1,518.3471028,-1.264456327,1.315895185,-0.960909608,0.336597619,0.98367845
MOB1A,2594.177456,0.982833343,1.022985071,0.960750426,0.33667767,0.98367845
ST3GAL2,265.8909804,1.457636788,1.517722678,0.960410494,0.336848659,0.98367845
ALMS1,74.02822974,-2.933991705,3.055748227,-0.960154923,0.33697725,0.98367845
ALB,6.217384484,4.574768647,4.76853106,0.959366436,0.337374178,NA
LETM2,32.17791961,-3.125017956,3.258387008,-0.959068996,0.337523988,NA
ATE1,40.25675755,-2.480810858,2.588246454,-0.958490971,0.337815242,0.985684224
LINC01184,34.79793364,3.563256353,3.719645431,0.957955918,0.338084988,NA
PRKAR1A,1691.060401,1.037659983,1.083266413,0.957899156,0.338113612,0.985776858
ZNF318,102.2154968,-2.054577786,2.145035129,-0.957829435,0.338148774,0.985776858
ISCA2,142.8489867,-1.700304492,1.775883526,-0.957441447,0.338344487,0.985907464
CENPO,16.90204693,4.032549211,4.213760245,0.956995409,0.338569572,NA
CEP97,81.73900321,2.083143086,2.177487163,0.956672958,0.338732351,0.98601928
RBM12,155.1394063,-2.052510779,2.145701019,-0.956568861,0.338784912,0.98601928
CTBP2,22.90600454,-4.079567013,4.265636307,-0.956379475,0.33888055,NA
THUMPD3-AS1,409.0351119,1.409452092,1.474369313,0.955969498,0.339087645,0.98601928
TMEM68,86.81992963,-2.333928357,2.441663469,-0.955876347,0.33913471,0.98601928
NSUN5,23.97968455,-4.037043458,4.225116455,-0.955486908,0.339331523,NA
MRPS22,87.20245415,1.877141683,1.964856742,0.955358038,0.339396667,0.98601928
DHX9,765.430375,1.206836508,1.263280637,0.955319407,0.339416196,0.98601928
BAZ1A,663.9501838,-1.144636871,1.198284945,-0.955229285,0.339461759,0.98601928
USP38,17.37941266,4.424175525,4.631661927,0.955202602,0.33947525,NA
RAB4B,95.63967946,2.74976189,2.879533022,0.954933272,0.339611443,0.98601928
CARS1,189.5273247,-1.542259766,1.615478603,-0.95467669,0.339741221,0.98601928
EDC4,15.32610621,4.223325381,4.426657885,0.954066361,0.340050052,NA
GAK,77.52419194,-1.974637049,2.070765098,-0.953578487,0.34029705,0.986814081
RC3H1,1021.680444,-1.092420172,1.145864871,-0.953358637,0.340408391,0.986814081
UBAC2,92.5000161,1.888399733,1.981534011,0.9529989,0.340590628,0.986814081
PHC3,147.0407211,1.565427894,1.642730947,0.952942353,0.340619279,0.986814081
PRKCH,12.80962176,-4.108417146,4.312885923,-0.952591193,0.340797241,NA
POLR1D,170.1922547,1.601704208,1.681447146,0.952574817,0.340805542,0.986916048
DLGAP1-AS1,2.124695547,-4.579612155,4.807778414,-0.952542268,0.34082204,NA
MAPKAPK3,2.124695547,-4.579612155,4.807778414,-0.952542268,0.34082204,NA
RNF166,2.124695547,-4.579612155,4.807778414,-0.952542268,0.34082204,NA
TNFRSF25,2.124695547,-4.579612155,4.807778414,-0.952542268,0.34082204,NA
TPT1-AS1,2.124695547,-4.579612155,4.807778414,-0.952542268,0.34082204,NA
IL4I1,5.256252214,4.556385469,4.784124113,0.952397004,0.340895679,NA
TOB2,563.8312186,-1.231074004,1.294087159,-0.951306869,0.341448621,0.98758368
BOLA2,321.9072831,1.357142033,1.426847738,0.951147061,0.341529728,0.98758368
PSMA3,390.5906547,-1.265695737,1.330859172,-0.951036566,0.341585814,0.98758368
TARS3,6.464170286,-4.53529422,4.769911177,-0.950813139,0.341699241,NA
ETS1,367.9210037,-1.673235475,1.760504422,-0.950429578,0.341894021,0.98758368
MRTO4,92.4965808,-2.28485234,2.404535014,-0.950226271,0.341997293,0.98758368
UBR1,233.7037699,1.386482182,1.460271634,0.949468681,0.342382293,0.98758368
DST,46.7823076,2.970058836,3.128436113,0.949374936,0.342429953,0.98758368
EGR1,2338.317482,-1.096814508,1.155604809,-0.949125946,0.342556559,0.98758368
BCL2,917.1591393,-1.237881004,1.304639509,-0.948829922,0.342707121,0.98758368
SF3B2,487.1489769,-1.241552664,1.308661415,-0.948719546,0.34276327,0.98758368
ZNF652,25.19780581,-3.383376059,3.566315303,-0.94870357,0.342771398,NA
CCNA2,52.52235936,2.663384288,2.807480201,0.94867429,0.342786294,0.98758368
CTNNAL1,211.8945133,-1.917129574,2.021118426,-0.948548857,0.342850113,0.98758368
TMSB10,5659.117954,0.944148608,0.996218874,0.947732102,0.343265854,0.988345449
RAB2B,58.78455736,-2.797753043,2.955681487,-0.946567841,0.343859038,0.989585177
SPCS2P4,76.1599709,-1.913084438,2.022555627,-0.945874819,0.344212438,0.989585177
NHLRC3,224.4994316,1.490006072,1.575295826,0.945857944,0.344221046,0.989585177
BEX2,48.42084745,2.930183585,3.098432766,0.945698618,0.344302328,0.989585177
BCAT2,1.936693359,4.550002811,4.812189843,0.945516066,0.344395472,NA
MYBL2,1.936693359,4.550002811,4.812189843,0.945516066,0.344395472,NA
N4BP3,1.936693359,4.550002811,4.812189843,0.945516066,0.344395472,NA
SPIN3,1.936693359,4.550002811,4.812189843,0.945516066,0.344395472,NA
AKAP8L,28.63532427,-3.231247895,3.417502639,-0.945499751,0.344403798,NA
ZC3H7B,30.52371102,-3.682229224,3.895520049,-0.94524715,0.344532713,NA
CDS2,537.5859205,1.15946472,1.226781833,0.94512707,0.344594007,0.989987971
SNX2,1373.636971,1.10238263,1.167149729,0.94450832,0.344909952,0.990460096
SPDYA,6.33758996,-4.505356365,4.770078443,-0.944503622,0.344912352,NA
NBPF10,35.73364955,-3.044345471,3.223226401,-0.944502524,0.344912913,NA
ZNF761,6.331022656,-4.504197128,4.770084989,-0.944259303,0.345037157,NA
GDI2,1355.849332,1.0333315,1.09452309,0.94409292,0.345122167,0.990634059
DMGDH,2.077823646,-4.538478857,4.808442905,-0.943856243,0.345243115,NA
PEAK3,2.077823646,-4.538478857,4.808442905,-0.943856243,0.345243115,NA
CASTOR3,1.909111184,4.538754771,4.812403942,0.9431367,0.345610986,NA
CCR1,1.909111184,4.538754771,4.812403942,0.9431367,0.345610986,NA
TSIX,1.909111184,4.538754771,4.812403942,0.9431367,0.345610986,NA
KANSL3,235.8605859,2.083592532,2.210312747,0.942668649,0.345850414,0.992025929
ANKRD49,273.2387312,1.352559154,1.435007438,0.942545048,0.345913659,0.992025929
PEX3,33.78071579,-2.758662476,2.927206707,-0.94242148,0.345976894,NA
ERG28,252.6652809,1.380321055,1.464913996,0.942253988,0.346062619,0.992025929
DPM2,136.0901866,1.754093601,1.863486515,0.941296643,0.346552863,0.992932945
GLOD4,365.2339361,1.810613835,1.924050762,0.941042654,0.346683001,0.992932945
CEP290,173.0382566,-1.851796893,1.969057043,-0.940448577,0.346987515,0.993369604
GAMT,5.839485058,4.483049508,4.769119137,0.940016254,0.347209223,NA
HSPB1,345.0369147,-1.367138191,1.454924406,-0.939662696,0.347390605,0.993841382
NOP14,63.47545075,2.601237245,2.768935529,0.939435829,0.347507025,0.993841382
HDHD5,61.78266051,-2.5303506,2.694431348,-0.939103756,0.347677476,0.993841382
ARID1A,312.71488,1.367735096,1.45667775,0.938941435,0.347760814,0.993841382
HLA-DRB6,170.771359,1.73490745,1.848642758,0.938476318,0.347999682,0.993844725
SLC5A3,445.3932482,1.178830189,1.256284182,0.938346758,0.348066238,0.993844725
NSD3,1960.631615,1.011243729,1.07808669,0.937998528,0.348245166,0.99392122
ING1,157.8596257,2.481644533,2.647469745,0.937364643,0.348571022,0.994011036
PHF19,45.09403253,-2.484124742,2.65092515,-0.937078417,0.348718223,0.994011036
B3GNT7,2185.710627,1.066593875,1.138315732,0.936993002,0.348762158,0.994011036
AMBP,5.793137554,4.467857251,4.769220196,0.936810855,0.34885586,NA
MYSM1,154.3059541,2.130207307,2.274032001,0.936753444,0.348885398,0.994011036
TBC1D7,4.998064154,4.48150904,4.784683781,0.93663641,0.348945616,NA
RNPEPL1,13.29079988,-4.300075597,4.593724463,-0.936076082,0.349234017,NA
STX16,212.10807,1.583961638,1.692397964,0.935927407,0.349310565,0.994011036
CENPJ,258.4242426,-2.352466746,2.515075795,-0.935346263,0.349609881,0.994011036
H2AX,34.72221417,2.993258137,3.200455732,0.935259972,0.349654339,NA
HMG20B,39.90969468,-3.340344812,3.571583413,-0.935255999,0.349656386,0.994011036
HDAC7,201.4898747,-1.469343796,1.571931473,-0.934737818,0.349923432,0.994011036
PAWR,134.8599858,2.359705412,2.524967522,0.934548818,0.350020866,0.994011036
RNF138,272.0065819,1.525552118,1.632407744,0.934541094,0.350024849,0.994011036
LSG1,80.78292039,-2.34829452,2.513278107,-0.93435522,0.350120689,0.994011036
TUBGCP5,2.011249831,-4.492256136,4.809212439,-0.934093928,0.350255444,NA
SRRD,64.39188567,2.71841174,2.910996201,0.933842421,0.350385184,0.994011036
NFKBID,312.3627999,-1.257299318,1.346657794,-0.933644259,0.350487427,0.994011036
YTHDF3,218.2755781,1.746145487,1.870351256,0.933592277,0.350514251,0.994011036
FAM222B,37.24799545,-2.894944136,3.101671931,-0.933349561,0.350639514,0.994011036
CENPK,22.93237642,3.987954796,4.274343925,0.932998108,0.350820945,NA
ATG101,57.00998899,2.628350672,2.817606345,0.932831045,0.350907209,0.994011036
NDFIP1,237.0860776,1.395357623,1.496550472,0.932382602,0.351138833,0.994011036
FTSJ3,120.0009797,-2.146502834,2.302214704,-0.932364314,0.35114828,0.994011036
GTF3C1,68.39840267,2.499901606,2.6819946,0.932105384,0.351282066,0.994011036
ADI1,542.5860652,1.561990231,1.675896576,0.932032593,0.351319682,0.994011036
LSM6,211.6182874,-1.426714172,1.53137277,-0.931657007,0.351513812,0.994129754
ZHX2,495.3331447,-1.243950066,1.335737141,-0.93128358,0.351706894,0.994245407
LPIN2,243.9034286,1.837393683,1.974995795,0.930327896,0.352201339,0.994890141
PRELID1,500.8676435,1.294750454,1.391824508,0.930254099,0.352239537,0.994890141
CEP68,4.896552299,4.449473803,4.784932222,0.929892754,0.352426615,NA
PHACTR1,2820.185122,0.979009834,1.053931638,0.928912083,0.35293465,0.996422675
