"","stage1","stage2","stage3","stage4"
"H2BC5",0,193,0,12
"H2BC8",5,0,78,5
"H2BC9",0,0,0,0
"H2BS1",1,3,0,0
"H3-3A",3222,4608,3367,4151
"H3-3B",21258,35763,18096,29526
"H3-5",7,9,6,10
"H3C1",0,3,0,0
"H3C10",0,0,19,0
"H3P14",0,0,0,0
"H3P16",0,0,0,0
"H3P36",0,0,0,0
"H3P47",0,0,0,0
"H3P6",683,983,446,561
"H4-16",0,222,2,11
"H4C11",7,28,42,7
"H4C12",2,6,9,0
"H4C14",562,0,2,111
"H4C15",16,0,345,160
"H4C3",3372,6423,5247,5669
"H4C5",0,0,0,1
"H4C8",129,0,0,0
"H6PD",59,50,46,0
"HABP4",2,0,43,124
"HACD2",24,19,0,142
"HACD3",430,1,5,142
"HACD4",37,152,5,7
"HADH",0,0,430,113
"HADHA",284,1352,247,659
"HADHB",173,257,199,380
"HAGH",32,190,277,55
"HARS1",345,23,279,258
"HAT1",343,268,709,498
"HAUS1",57,53,1902,190
"HAUS2",165,0,0,1
"HAUS3",0,1,121,96
"HAUS4",25,302,0,35
"HAUS5",123,126,0,129
"HAUS7",143,2,0,181
"HAUS8",0,504,177,6
"HAVCR2",0,0,5,0
"HAX1",180,79,414,736
"HBEGF",25,0,0,0
"HBP1",765,715,10,1027
"HBS1L",323,1181,19,374
"HCCS",49,25,76,65
"HCFC1",49,85,158,49
"HCFC1R1",5,62,0,84
"HCFC2",59,105,1,63
"HCG18",498,1138,193,438
"HCK",61,124,0,245
"HCLS1",842,556,1122,1246
"HCP5",0,0,2,97
"HCST",266,209,9,115
"HDAC1",516,164,0,296
"HDAC2",199,308,845,520
"HDAC3",54,329,196,179
"HDAC4",0,0,1,0
"HDAC5",344,1,4,107
"HDAC6",10,0,2,11
"HDAC7",79,149,91,644
"HDAC8",5,0,0,226
"HDAC9",355,32,47,371
"HDC",0,0,0,0
"HDDC2",41,178,215,181
"HDDC3",29,1,0,33
"HDGF",31,99,524,121
"HDGFL3",0,0,0,0
"HDHD2",234,117,0,114
"HDHD3",0,0,302,41
"HDHD5",33,0,170,44
"HDLBP",55,604,354,6
"HEATR1",14,0,132,131
"HEATR5A",13,0,0,32
"HEATR6",116,0,0,0
"HEBP2",15,0,450,21
"HECA",761,130,912,1123
"HECTD1",253,523,1434,461
"HECTD4",135,0,700,148
"HECW2-AS1",0,0,0,1
"HEG1",6,0,0,2
"HEIH",66,0,0,108
"HELB",0,0,0,13
"HELLPAR",4,13,59,6
"HELLS",31,5,1,84
"HELQ",51,330,43,249
"HELZ",359,971,105,223
"HELZ2",0,0,0,13
"HEMK1",4,0,0,0
"HENMT1",1,0,0,99
"HERC1",314,184,240,349
"HERC2",35,191,2,63
"HERC2P2",107,0,89,216
"HERC2P3",66,0,0,79
"HERC2P9",52,1,99,8
"HERC3",504,132,184,489
"HERC4",56,284,52,0
"HERC5",51,0,0,79
"HERPUD1",12783,9326,8174,10758
"HERPUD2",708,2332,525,1610
"HES1",74,141,0,28
"HES6",0,0,0,0
"HEXA",118,0,1,184
"HEXB",254,20,10,5
"HEXD",1,0,0,34
"HEXIM1",24,26,4,302
"HGS",16,0,0,5
"HGSNAT",61,99,42,78
"HHEX",275,158,238,198
"HIBCH",81,16,0,12
"HIC1",0,0,42,0
"HIF1A",2316,1831,1785,2369
"HIF1AN",20,313,232,271
"HIGD1A",137,2547,901,707
"HIGD1AP1",0,0,0,0
"HIGD1AP14",0,0,0,0
"HIGD2A",295,530,316,435
"HIKESHI",861,0,932,165
"HILPDA",25,0,0,175
"HINFP",0,16,18,0
"HINT1",1542,1927,2109,2696
"HINT2",245,241,157,97
"HINT3",0,21,379,1
"HIP1",0,97,0,0
"HIP1R",187,37,218,67
"HIPK1",120,53,257,376
"HIPK2",394,1017,1632,1161
"HIPK3",402,2085,437,552
"HIRIP3",146,0,20,231
"HIVEP1",265,65,187,393
"HIVEP2",230,196,2303,261
"HIVEP3",17,5,0,127
"HK1",157,0,13,66
"HK2",569,576,9,275
"HLA-A",3369,2761,4062,3484
"HLA-B",7295,12627,15523,11549
"HLA-C",1601,2696,1864,2996
"HLA-DMA",3002,15450,1646,3474
"HLA-DMB",2432,2742,761,1234
"HLA-DOA",873,317,358,550
"HLA-DOB",819,569,0,300
"HLA-DPA1",7537,7380,4123,4509
"HLA-DPB1",7794,3869,3918,5234
"HLA-DPB2",55,4,56,4
"HLA-DQA1",939,787,2571,1515
"HLA-DQA2",720,1331,25,976
"HLA-DQB1",2090,2476,4959,3981
"HLA-DQB1-AS1",8,28,2,76
"HLA-DQB2",617,897,2,181
"HLA-DRA",31274,24624,25016,32178
"HLA-DRB1",5967,4267,5649,5700
"HLA-DRB5",822,1175,1204,2463
"HLA-DRB6",405,91,6,196
"HLA-E",5088,5365,4491,7664
"HLA-F",414,770,229,642
"HLA-G",1,11,3,4
"HLA-H",33,12,6,2
"HLA-J",1,0,1,0
"HLA-L",35,10,4,17
"HLCS",0,0,0,0
"HLF",39,0,0,0
"HLTF",119,233,0,133
"HM13",35,621,6,45
"HMBOX1",367,0,190,135
"HMBS",36,115,57,115
"HMCES",55,189,1,202
"HMG20A",9,0,103,3
"HMG20B",13,0,0,188
"HMGA1",103,501,88,104
"HMGA1P4",10,82,0,0
"HMGB1",8814,8025,5120,9286
"HMGB1P1",1,0,0,0
"HMGB1P5",575,334,164,658
"HMGB1P51",0,0,0,14
"HMGB1P6",695,257,112,476
"HMGB1P8",4,16,0,5
"HMGB2",1074,263,1802,807
"HMGB3",0,41,0,0
"HMGCL",34,46,43,141
"HMGCR",18,0,0,90
"HMGCS1",758,1580,23,1220
"HMGN1",1325,7033,1253,1709
"HMGN1P30",0,0,0,0
"HMGN1P37",0,1,0,0
"HMGN1P38",2,10,1,2
"HMGN2",5055,8335,1610,5480
"HMGN2P3",0,0,0,0
"HMGN2P4",1,1,0,1
"HMGN2P5",35,37,8,31
"HMGN3",249,1083,3,611
"HMGN4",96,249,398,344
"HMGN5",3,1124,0,27
"HMGXB3",46,148,4,78
"HMGXB4",90,81,33,8
"HMMR",0,12,0,0
"HMOX2",91,1,135,183
"HNF4A",0,2,0,0
"HNRNPA0",34,7,45,255
"HNRNPA1",3877,8420,6012,6342
"HNRNPA1L2",42,18,7,168
"HNRNPA1P10",8,15,15,14
"HNRNPA1P12",0,0,0,0
"HNRNPA1P35",0,0,0,0
"HNRNPA1P40",0,0,0,0
"HNRNPA1P48",50,149,132,139
"HNRNPA1P50",0,0,0,0
"HNRNPA1P54",0,0,0,4
"HNRNPA1P7",28,20,38,26
"HNRNPA1P8",0,0,0,0
"HNRNPA2B1",3656,1959,4246,3616
"HNRNPA3",1665,4460,1611,2149
"HNRNPA3P10",0,0,0,1
"HNRNPA3P12",0,0,0,0
"HNRNPA3P3",0,0,0,0
"HNRNPA3P5",0,0,0,0
"HNRNPA3P6",27,43,4,19
"HNRNPAB",58,9,199,524
"HNRNPC",4163,2280,1956,3905
"HNRNPCP2",11,2,8,12
"HNRNPCP4",0,0,0,0
"HNRNPD",691,523,707,918
"HNRNPDL",3573,3878,5518,1837
"HNRNPF",688,513,562,1262
"HNRNPH1",40774,46300,17208,30172
"HNRNPH2",693,0,123,512
"HNRNPH3",865,492,758,674
"HNRNPK",1419,1105,883,2774
"HNRNPKP1",0,0,0,0
"HNRNPKP4",2,1,0,4
"HNRNPL",1357,3485,1628,2917
"HNRNPLL",318,288,1,89
"HNRNPM",1059,1279,352,1020
"HNRNPR",803,460,166,925
"HNRNPRP1",0,0,0,0
"HNRNPU",968,2082,1701,2230
"HNRNPUL1",248,440,324,284
"HNRNPUL2",2,303,186,202
"HNRNPUL2-BSCL2",3,2,0,0
"HNRNPUP1",0,0,0,0
"HOMER1",109,30,298,414
"HOOK1",224,678,354,240
"HOOK3",7,301,101,165
"HOPX",424,23,401,271
"HOTAIRM1",8,0,0,2
"HOXB2",0,0,0,18
"HP1BP3",355,960,349,917
"HPCAL1",39,0,192,123
"HPF1",135,1172,1,24
"HPGD",0,0,15,1
"HPRT1",295,313,541,229
"HPS1",143,1,381,275
"HPS3",0,0,0,209
"HPS4",31,86,0,77
"HPS5",54,106,18,62
"HPSE",96,0,419,66
"HRH1",0,0,0,0
"HRK",298,0,0,1
"HS2ST1",0,0,0,134
"HS6ST1",0,0,0,1
"HSBP1",543,1161,1715,818
"HSBP1L1",113,0,0,16
"HSCB",0,154,12,262
"HSD17B10",127,708,365,134
"HSD17B11",162,0,1,218
"HSD17B12",459,1778,67,43
"HSD17B4",2,2,1176,21
"HSD17B7",47,345,0,294
"HSD17B7P2",67,64,0,0
"HSD17B8",0,0,0,0
"HSDL2",0,0,0,43
"HSF1",8,0,7,34
"HSF2",23,0,406,2
"HSH2D",323,509,314,411
"HSP90AA1",2084,4443,5071,7931
"HSP90AA2P",2,3,4,9
"HSP90AA4P",0,0,0,0
"HSP90AA6P",0,0,0,0
"HSP90AB1",3673,4707,7824,12113
"HSP90AB2P",0,0,0,0
"HSP90AB3P",4,4,11,14
"HSP90B1",2715,1283,4742,2184
"HSP90B2P",0,0,0,0
"HSPA13",95,0,5,602
"HSPA14",103,531,508,177
"HSPA1A",154,0,142,1814
"HSPA1B",35,1,11,438
"HSPA4",357,241,291,865
"HSPA4L",0,0,0,0
"HSPA5",1405,3095,573,1536
"HSPA6",0,0,0,4
"HSPA8",1203,2497,3712,3169
"HSPA8P1",0,0,0,0
"HSPA8P5",0,0,0,0
"HSPA8P7",0,0,0,0
"HSPA8P8",0,0,0,0
"HSPA9",722,1136,1780,1125
"HSPA9P1",0,0,0,0
"HSPB1",37,406,364,798
"HSPB11",419,1267,304,101
"HSPBAP1",20,10,162,22
"HSPBP1",0,0,22,0
"HSPD1",1591,2687,2943,2456
"HSPD1P1",2,4,9,4
"HSPD1P4",0,1,2,1
"HSPD1P5",0,0,0,0
"HSPD1P6",1,1,1,1
"HSPE1",2013,4250,2550,4278
"HSPE1-MOB4",30,183,40,73
"HSPE1P2",8,15,10,17
"HSPE1P3",1,4,2,5
"HSPE1P4",0,0,0,1
"HSPE1P6",0,0,0,0
"HSPE1P7",0,0,0,0
"HSPE1P8",0,0,0,0
"HSPH1",609,2852,2624,2009
"HTATIP2",233,20,6,83
"HTATSF1",242,604,151,638
"HTD2",184,1494,51,81
"HTRA2",3,1,0,119
"HTT",18,1,135,54
"HUS1",66,4,0,207
"HUWE1",255,788,1195,141
"HVCN1",269,416,102,1199
"HYOU1",1,0,0,46
"HYPK",86,498,18,409
"IAH1",2434,2668,621,2494
"IARS1",53,189,96,423
"IARS2",167,67,74,118
"IBA57",2,9,42,47
"IBTK",169,270,0,114
"ICA1L",0,39,14,0
"ICAM1",84,3,0,177
"ICAM2",127,0,221,73
"ICAM3",626,1402,442,285
"ICE1",23,258,14,43
"ICE2",96,0,14,581
"ICMT",0,0,0,0
"ICOS",270,0,0,2
"ICOSLG",97,100,35,496
"ID1",0,0,0,0
"ID2",69,116,327,294
"ID3",2650,2688,1096,2012
"IDH1",24,0,13,7
"IDH2",126,276,213,1
"IDH3A",101,854,103,503
"IDH3B",109,71,508,241
"IDH3G",0,452,2,172
"IDI1",1304,1451,1399,1410
"IDI2",78,352,0,1
"IDI2-AS1",3,9,1,3
"IDNK",43,0,158,350
"IDO1",0,0,0,1
"IDS",1317,546,2589,1195
"IDSP1",2,0,0,0
"IER2",86,396,236,199
"IER3",0,0,0,0
"IER3-AS1",0,0,0,0
"IER3IP1",87,129,305,532
"IER5",62,391,1361,361
"IFFO1",11,0,0,0
"IFI16",3013,5183,2257,2180
"IFI27",0,508,47,54
"IFI27L1",11,0,0,0
"IFI27L2",140,190,1,172
"IFI30",916,1810,458,631
"IFI35",19,343,0,19
"IFI44",3,0,616,142
"IFI44L",57,350,8,2
"IFI6",119,344,131,377
"IFIH1",50,926,3,66
"IFIT1",826,0,0,504
"IFIT2",184,16,247,1527
"IFIT3",0,314,11,1268
"IFIT5",1,453,357,121
"IFITM1",870,604,1025,927
"IFITM2",666,959,887,1000
"IFITM3",141,186,172,212
"IFITM9P",0,0,0,0
"IFNAR1",430,708,296,1308
"IFNAR2",21,0,0,81
"IFNG",1,1,0,296
"IFNGR1",603,28,404,769
"IFNGR2",366,1114,328,763
"IFNLR1",104,0,0,0
"IFRD1",292,1124,354,133
"IFRD2",24,313,515,0
"IFT20",42,38,42,248
"IFT27",14,395,61,28
"IFT43",45,0,0,89
"IFT52",28,0,0,32
"IFT57",778,424,678,565
"IFT74",48,301,33,22
"IFT80",0,0,90,3
"IGBP1",73,6,190,134
"IGF1",0,0,0,0
"IGFBP7",1,2,86,2
"IGFLR1",49,510,325,43
"IGHA1",2215,1789,1833,1953
"IGHA2",789,531,1432,1004
"IGHD",380,223,54,530
"IGHG1",72,557,777,78
"IGHG2",340,152,270,266
"IGHG3",463,224,105,54
"IGHG4",45,167,194,33
"IGHGP",0,0,3,0
"IGHM",3991,2611,2249,3816
"IGHMBP2",0,92,0,110
"IGHV1-3",19,0,0,35
"IGHV1-69D",16,0,0,1
"IGHV1OR15-1",5,28,2,0
"IGHV3-11",10,0,0,5
"IGHV3-21",44,0,22,32
"IGHV3-23",16,24,1,93
"IGHV3-30",1,10,6,3
"IGHV3-33",0,10,1,0
"IGHV3-43",24,0,0,1
"IGHV3-48",31,5,3,8
"IGHV3-49",1,0,6,0
"IGHV3-7",33,17,45,13
"IGHV3-74",7,0,0,44
"IGHV4-39",43,14,49,8
"IGHV4-59",51,8,8,2
"IGHV4-61",1,0,1,2
"IGHV5-51",4,0,0,65
"IGKC",16344,20079,24922,16083
"IGKV1-12",212,31,526,152
"IGKV1-16",637,0,750,27
"IGKV1-17",80,1,11,48
"IGKV1-27",134,61,7,137
"IGKV1-33",57,19,2,13
"IGKV1-39",199,217,920,484
"IGKV1-5",392,1050,271,478
"IGKV1-6",1,16,257,1
"IGKV1-9",277,15,588,18
"IGKV1D-12",0,0,0,0
"IGKV1D-13",0,0,17,2
"IGKV1D-16",0,121,3,1
"IGKV1D-33",20,1,0,0
"IGKV1D-39",85,23,822,365
"IGKV1D-8",1,2,1,0
"IGKV2-28",23,17,46,103
"IGKV2-29",26,0,24,34
"IGKV2-30",63,291,400,11
"IGKV2D-28",149,22,167,2110
"IGKV2D-29",0,0,137,0
"IGKV2D-30",3,12,12,0
"IGKV3-11",962,1715,34,1030
"IGKV3-15",417,1339,1092,206
"IGKV3-20",636,746,641,754
"IGKV3D-11",0,1,0,2
"IGKV3D-15",0,196,0,3
"IGKV3D-20",646,2,2,17
"IGKV4-1",975,960,501,1484
"IGLC1",767,1288,3609,3008
"IGLC2",3818,6197,1982,4672
"IGLC3",1062,3915,1042,1982
"IGLC6",0,0,0,0
"IGLC7",52,0,101,0
"IGLL5",170,196,689,546
"IGLV1-40",498,807,118,124
"IGLV1-44",13,1379,3,78
"IGLV1-47",265,572,404,228
"IGLV1-50",0,0,0,0
"IGLV1-51",175,0,1,3
"IGLV2-11",61,15,302,139
"IGLV2-14",139,1283,23,229
"IGLV2-23",37,44,291,1147
"IGLV2-8",717,0,1,614
"IGLV3-1",47,0,357,556
"IGLV3-10",136,0,0,70
"IGLV3-19",0,29,0,33
"IGLV3-25",5,9,102,63
"IGLV4-69",89,0,11,5
"IGLV6-57",0,0,85,85
"IGLV7-43",0,725,0,20
"IGLV7-46",66,1,10,117
"IGLV8-61",0,0,1,182
"IGSF6",379,189,0,1
"IK",827,1437,1141,1377
"IKBIP",62,102,0,46
"IKBKB",283,7,0,134
"IKBKE",72,149,250,53
"IKBKG",213,0,8,0
"IKZF1",691,287,694,446
"IKZF2",1,73,1,227
"IKZF3",567,406,859,418
"IKZF5",48,15,51,215
"IL10",305,0,0,444
"IL10RA",31,11,417,298
"IL10RB",185,677,264,111
"IL15RA",252,46,0,67
"IL16",743,1282,698,193
"IL17RA",17,0,52,0
"IL18",12,1,0,0
"IL18R1",0,0,115,8
"IL18RAP",0,0,217,1
"IL1B",2,1,1,0
"IL1R1",396,0,26,1
"IL1R2",0,1,73,0
"IL1RL1",0,0,0,0
"IL1RN",0,0,1,0
"IL21R",108,0,0,307
"IL21R-AS1",49,0,0,0
"IL23A",19,0,1,0
"IL24",100,1,61,90
"IL27RA",22,49,127,77
"IL2RA",294,183,226,452
"IL2RB",91,1,1,38
"IL2RG",936,2022,2776,2465
"IL32",96,259,848,645
"IL4I1",16,3,0,1
"IL4R",25,654,33,731
"IL6R",264,0,263,0
"IL6ST",68,676,425,571
"IL7",12,157,0,19
"IL7R",47,1,1517,415
"ILF2",2519,1547,1740,1128
"ILF3",1079,267,1444,848
"ILF3-DT",0,369,50,177
"ILK",41,157,17,241
"ILKAP",129,0,19,134
"ILRUN",240,86,154,114
"ILVBL",0,0,0,92
"IMMP1L",49,0,2,53
"IMMT",578,253,315,428
"IMP3",77,447,299,250
"IMP4",672,1981,452,230
"IMPA1",28,222,122,223
"IMPACT",0,0,0,1
"IMPAD1",52,16,52,307
"IMPDH1P10",0,0,0,0
"IMPDH2",200,1117,58,859
"INE2",0,0,25,0
"INF2",37,27,0,1
"ING1",484,0,0,124
"ING2",32,0,13,36
"ING3",491,472,245,630
"ING4",63,0,0,45
"ING5",15,6,1,188
"INHBA",0,0,1,0
"INIP",92,29,256,322
"INKA2",2,4,0,0
"INO80",205,83,33,279
"INO80B",15,1,2,1
"INO80C",67,1608,787,35
"INO80D",364,406,377,162
"INO80E",1,24,6,85
"INPP1",6,0,78,0
"INPP4A",0,0,0,0
"INPP4B",0,0,0,6
"INPP5A",27,36,201,11
"INPP5B",188,568,2,4
"INPP5D",613,1222,468,854
"INPP5E",0,0,103,1
"INPP5F",43,44,0,93
"INPP5K",83,1,7,43
"INSIG1",759,657,204,1160
"INSIG2",348,115,1,420
"INSR",518,0,725,656
"INTS1",0,0,0,32
"INTS10",315,862,203,193
"INTS11",0,0,1,104
"INTS12",40,1,358,57
"INTS13",3,210,0,54
"INTS14",80,34,3,130
"INTS2",516,10,0,175
"INTS5",0,0,98,17
"INTS6",277,1357,631,774
"INTS6-AS1",23,149,0,6
"INTS6L",606,122,53,237
"INTS7",2,189,2,90
"INTS8",0,0,5,76
"IP6K1",95,0,0,41
"IP6K2",149,4,66,451
"IPCEF1",3,138,253,1
"IPMK",22,1,555,0
"IPO11",1,0,5,53
"IPO5",308,0,9,198
"IPO7",112,119,258,622
"IPO8",0,0,0,103
"IPO9",3,93,101,432
"IQCB1",475,0,0,127
"IQCG",7,648,0,1
"IQGAP1",820,1295,2556,585
"IQGAP2",102,0,111,224
"IQGAP3",26,48,0,0
"IQSEC1",104,96,393,129
"IRAK1",133,111,237,34
"IRAK1BP1",0,0,1,5
"IRAK2",0,1,77,146
"IREB2",573,59,29,1
"IRF1",171,360,242,1050
"IRF1-AS1",64,163,97,136
"IRF2",142,165,331,146
"IRF2BP2",1125,1510,663,944
"IRF2BPL",458,727,294,850
"IRF3",134,46,57,48
"IRF4",950,10,275,843
"IRF8",1503,1863,1156,1275
"IRF9",110,13,51,27
"IRGQ",289,30,15,166
"IRS2",53,0,0,59
"ISCA1",269,631,745,1217
"ISCA1P1",3,0,3,7
"ISCA2",11,144,176,329
"ISCU",744,1552,1930,3918
"ISG15",1197,1455,65,1047
"ISG20",1370,2130,2805,4013
"ISG20L2",526,1,97,220
"ISOC1",122,1,90,96
"ISOC2",0,0,0,0
"IST1",797,275,614,541
"ISY1",798,0,934,630
"ISYNA1",0,0,0,0
"ITCH",95,346,141,652
"ITFG1",220,9,25,24
"ITFG2",115,0,0,108
"ITGA1",1,24,43,17
"ITGA2",0,0,0,0
"ITGA4",209,313,26,967
"ITGA5",0,81,0,1
"ITGA6",0,0,0,0
"ITGAE",381,707,430,268
"ITGAL",11,143,109,557
"ITGAX",137,484,126,325
"ITGB1",366,196,359,107
"ITGB1BP1",19,314,288,98
"ITGB2",281,795,82,294
"ITGB2-AS1",15,0,0,0
"ITGB3BP",15,52,0,125
"ITGB7",69,41,0,1
"ITK",0,455,2,59
"ITM2A",254,18,621,590
"ITM2B",1164,495,222,1863
"ITM2C",7,145,9,17
"ITPA",147,215,125,192
"ITPK1",3,0,47,2
"ITPKB",309,0,361,83
"ITPR1",518,282,104,378
"ITPR2",390,413,509,469
"ITPR3",624,0,19,106
"ITPRID2",16,308,1,429
"ITPRIP",5,0,10,157
"ITPRIPL1",0,318,38,41
"ITPRIPL2",3,0,0,21
"ITSN1",11,0,0,48
"ITSN2",1925,1671,1227,1991
"IVD",165,86,334,181
"IVNS1ABP",349,185,314,656
"IWS1",148,1265,43,697
"JADE1",116,0,111,182
"JADE2",264,0,619,168
"JAGN1",0,1,162,106
"JAK1",1161,1828,1765,3162
"JAK2",9,0,28,0
"JAK3",1725,1302,353,1515
"JAKMIP2",0,0,0,0
"JAML",242,1,1,162
"JARID2",45,374,543,772
"JAZF1",223,5,147,4
"JCHAIN",13803,16200,20105,17217
"JDP2",85,0,3,21
"JHY",38,0,0,0
"JKAMP",258,1,21,1
"JMJD1C",1977,2668,1234,1358
"JMJD4",0,0,63,0
"JMJD6",1048,1,136,214
"JMJD7",0,0,0,5
"JMY",20,40,696,337
"JOSD1",49,748,1173,217
"JPT1",356,661,1206,427
"JPT2",13,1,339,10
"JPX",77,180,51,218
"JSRP1",21,20,42,24
"JTB",311,762,318,1059
"JUN",600,1390,869,790
"JUNB",441,527,385,748
"JUND",1662,2695,1057,1805
"KANK1",6,0,0,1
"KANSL1",112,549,279,555
"KANSL1-AS1",1,0,0,0
"KANSL1L",1,0,0,1
"KANSL2",147,263,656,366
"KANSL3",9,888,0,233
"KANTR",26,0,0,6
"KARS1",442,447,480,541
"KAT14",0,10,0,1
"KAT2B",86,0,340,1
"KAT5",57,34,214,264
"KAT6A",221,888,312,297
"KAT6B",135,371,119,359
"KAT7",120,0,9,125
"KATNA1",49,0,51,95
"KATNAL1",1,0,0,1
"KATNBL1",69,595,0,144
"KBTBD2",650,650,7,181
"KBTBD3",0,0,889,92
"KBTBD7",0,13,0,0
"KBTBD8",217,56,0,284
"KCMF1",332,580,361,138
"KCNA3",9,0,0,0
"KCNAB2",24,5,6,7
"KCNC4",0,12,0,0
"KCNK6",59,0,3,128
"KCNMB3",21,1,0,3
"KCNN3",0,0,0,0
"KCNN4",25,0,31,156
"KCNQ1OT1",0,568,0,324
"KCNQ5",0,0,17,3
"KCTD10",0,1403,0,139
"KCTD12",0,0,58,0
"KCTD13",5,71,10,22
"KCTD18",0,148,0,0
"KCTD20",825,657,860,325
"KCTD5",0,0,1,89
"KCTD7",0,2,0,249
"KCTD9",43,148,661,14
"KDELR1",3,24,50,21
"KDELR2",181,154,980,206
"KDM2A",34,710,262,143
"KDM2B",27,698,318,463
"KDM3A",324,142,102,551
"KDM3B",110,208,82,321
"KDM4A",15,111,7,31
"KDM4A-AS1",1,65,0,5
"KDM4B",275,66,187,314
"KDM4C",80,331,76,210
"KDM5A",1341,1298,242,440
"KDM5B",258,388,0,196
"KDM5C",2,0,44,15
"KDM6A",58,1,1,7
"KDM6B",1010,1486,1197,1424
"KDM7A",503,544,166,324
"KDSR",60,138,262,428
"KEAP1",0,2,5,2
"KHDC4",121,1105,83,139
"KHDRBS1",312,317,555,434
"KHNYN",400,7,1,148
"KHSRP",38,2,11,50
"KIAA0040",31,6,163,136
"KIAA0100",0,0,0,30
"KIAA0232",28,3,285,184
"KIAA0319L",92,13,1,0
"KIAA0355",47,73,33,139
"KIAA0556",0,0,0,0
"KIAA0586",84,0,0,28
"KIAA0930",1,180,0,0
"KIAA1109",161,1,209,40
"KIAA1143",72,345,289,309
"KIAA1191",95,77,9,316
"KIAA1324",77,0,0,0
"KIAA1328",0,25,0,49
"KIAA1586",87,0,1057,213
"KIAA2013",50,0,95,51
"KIAA2026",227,7,98,62
"KIDINS220",189,56,58,57
"KIF13A",48,37,43,0
"KIF13B",33,1,212,165
"KIF18A",28,0,0,0
"KIF1B",25,15,0,93
"KIF1C",7,0,55,0
"KIF20B",246,1005,1106,267
"KIF21A",0,44,445,18
"KIF21B",200,0,33,136
"KIF22",58,212,152,113
"KIF23",0,1,0,0
"KIF2A",226,353,457,611
"KIF3A",12,40,483,433
"KIF3B",1,403,1,0
"KIF5B",967,1114,398,783
"KIF9",2,65,0,0
"KIFAP3",52,0,0,63
"KIFBP",67,21,115,0
"KIN",371,35,32,347
"KIR2DL4",153,1,1,19
"KIR2DS4",0,0,0,0
"KIR3DX1",0,0,0,0
"KIZ",175,0,114,2
"KLC1",54,54,156,65
"KLC4",1,12,0,81
"KLF10",377,1580,324,224
"KLF11",0,0,18,1
"KLF12",718,112,1,170
"KLF13",18,228,186,31
"KLF2",23,0,240,111
"KLF3",729,1,1347,376
"KLF4",5,108,0,101
"KLF6",5040,5500,3147,7559
"KLF9",244,156,162,336
"KLHDC10",0,118,0,17
"KLHDC2",136,45,369,163
"KLHDC3",16,0,25,220
"KLHDC4",0,0,0,130
"KLHL12",7,94,38,1
"KLHL18",429,580,6,14
"KLHL2",6,358,7,7
"KLHL20",13,3,4,41
"KLHL21",19,232,0,9
"KLHL23",0,0,0,0
"KLHL24",252,80,343,721
"KLHL28",335,156,821,331
"KLHL3",24,0,0,1
"KLHL31",0,0,41,132
"KLHL36",138,0,0,163
"KLHL42",0,0,0,0
"KLHL5",1213,16,196,227
"KLHL6",255,209,1114,469
"KLHL7",52,0,0,233
"KLHL8",1,222,63,40
"KLHL9",354,0,0,0
"KLK1",4,0,83,35
"KLRB1",111,551,12,196
"KLRC1",203,5,1,1
"KLRC2",19,7,2,4
"KLRC3",0,102,1,17
"KLRC4-KLRK1",0,0,0,47
"KLRD1",156,12,386,120
"KLRF1",0,0,0,0
"KLRG1",0,0,0,0
"KLRK1",813,4,4,205
"KMT2A",1029,884,2131,761
"KMT2B",0,0,0,85
"KMT2C",278,389,407,1508
"KMT2E",4579,4326,4251,6766
"KMT2E-AS1",21,58,48,7
"KMT5A",386,131,102,286
"KMT5B",9,179,0,74
"KNG1",2,0,0,0
"KNL1",41,250,0,100
"KNOP1",2,122,1,44
"KNSTRN",0,0,0,2
"KNTC1",137,306,4,32
"KPNA1",195,1345,328,574
"KPNA2",692,1695,445,1247
"KPNA3",11,689,900,208
"KPNA4",803,307,195,1165
"KPNA5",28,844,452,98
"KPNA6",395,748,877,705
"KPNB1",866,2951,1289,1134
"KRAS",88,764,540,633
"KRCC1",71,583,21,190
"KRI1",71,1,26,7
"KRIT1",36,0,162,174
"KRR1",1236,2124,267,1239
"KRT10",61,538,39,186
"KRT18",11,0,0,234
"KRT19",3,0,0,8
"KRT8",16,0,0,184
"KRT81",0,0,0,0
"KRTCAP2",319,737,358,437
"KTI12",85,0,53,131
"KTN1",796,729,1565,1785
"KXD1",113,422,62,367
"KYAT3",68,1,13,217
"KYNU",482,0,636,525
"LACC1",179,0,16,0
"LACTB",374,0,848,255
"LACTB2",0,0,0,73
"LAD1",1,0,0,0
"LAG3",0,0,1,40
"LAGE3",72,0,0,29
"LAIR1",2,74,0,200
"LAIR2",19,0,0,0
"LAMA5",0,0,35,1
"LAMB1",4,44,0,10
"LAMP1",0,147,101,4
"LAMP2",254,1206,188,520
"LAMP3",0,27,0,0
"LAMTOR1",478,739,66,9
"LAMTOR2",320,162,547,339
"LAMTOR3",917,592,588,562
"LAMTOR4",441,784,404,676
"LAMTOR5",1933,3242,1956,2191
"LAMTOR5-AS1",0,0,0,0
"LANCL1",8,0,0,27
"LANCL2",1,0,0,162
"LANCL3",0,0,0,0
"LAP3",316,402,257,278
"LAP3P2",0,0,0,0
"LAPTM4A",690,1083,793,1885
"LAPTM4B",0,0,0,0
"LAPTM5",8340,10280,6253,13676
"LARP1",519,208,650,691
"LARP1B",34,1,360,34
"LARP4",103,1,681,443
"LARP4B",1063,1670,291,849
