hgnc_symbol,C473,C481,LC03,RC02,RC03,LC01,R03,R02
RNF130,0.266666667,0.222222222,81.15053763,0.307692308,0.702702703,5.020408163,0.074074074,3.089285714
RNF138,19.46666667,126.1807407,561.5305376,0.615384615,691.4324324,215.1428571,23.03703704,437.6964286
RNF139,0.066666667,109.9259259,97.23655914,6.076923077,1125.135135,0.224489796,0.555555556,104.8928571
RNF141,28.2,0.148148148,266.2043011,11,6.837837838,0.551020408,44.81481481,45.53571429
RNF144B,0.533333333,186.7407407,2459.989247,0.076923077,1173.513514,553.1836735,20,204.6428571
RNF149,659.8666667,1202.851852,386.4408602,671.3846154,1263.621622,238,139.7777778,327.6428571
RNF167,734.3133333,182.0185185,116.562043,631.2307692,215.8108108,102.7369388,0.037037037,143.5
RNF168,582.8666667,2897.298704,1169.45086,371.2307692,1312.441622,101.5918367,9.37037037,633.4966071
RNF181,1.6,157.6666667,173.1290323,1.153846154,366.3243243,582.1632653,13.59259259,333.4107143
RNF187,0.666666667,0.240740741,1.946236559,0.076923077,0.27027027,17.36734694,1.592592593,13.16071429
RNF19A,1.933333333,1636.15537,986.6924731,16.07692308,180.7821622,36.26857143,1965.481481,86.30357143
RNF19B,2.066666667,41,51.5483871,639.0769231,66.21621622,50.53061224,57.77777778,21.75
RNF2,1.066666667,114.1296296,503.9354839,13,86.72972973,787.0816327,289.4444444,454.5
RNF213,28.66666667,398.9259259,275.7419355,223.7692308,306.0540541,26.79591837,205.4814815,441.0357143
RNF216,881.3333333,351.4074074,162.8494624,4778,63.7027027,201.9387755,1409.037037,316.9226786
RNF216P1,207.6,318.8333333,311.4723656,0.769230769,135.1621622,770.6326531,110.8888889,147.6130357
RNF34,0.8,2.148148148,276.5806452,36.15384615,144.8378378,10.6122449,176.8148148,26.44642857
RNF4,327.6666667,1187.388889,296.2795699,0.076923077,13.27027027,65.02040816,636.1481481,202.0535714
RNF44,393.5333333,56.72222222,15.07526882,1372.076923,0.513513514,0.306122449,292.8518519,172.4642857
RNF5,3.066666667,235.3188889,594.2123656,67.46153846,0.864864865,779.6595918,336.2244444,291.3671429
RNF6,0.333333333,548.3333333,598.8387097,0.076923077,433.027027,19.40816327,0.148148148,97.07142857
RNF7,2,475.2222222,339.6236559,1,820.6216216,69.59183673,0.777777778,610.5
RNGTT,1.4,22.72222222,1104.16129,2984.769231,0.243243243,0.551020408,2.444444444,316.7678571
RNMT,336.2666667,218.7592593,1498.290323,1721.769231,278.9459459,1372.020408,1106.407407,336.5714286
RNPC3,0.8,34.88888889,409.2365591,1.076923077,897.8648649,30.83673469,1417.225185,61.80357143
RNPS1,82.86666667,873.9574074,928.803871,9.538461538,5.486486486,1428.835306,134.1481481,788.5485714
RO60,833.678,1332.338148,1633.933656,1.973846154,1979.062973,2481.064286,67.24,990.6725
ROCK1,113.1333333,318.562037,459.4347312,5625.307692,6.945945946,965.122449,1540.814815,157.03875
ROCK2,49.4,1.166666667,135.1505376,28.23076923,0.837837838,1.081632653,119.1481481,1.446428571
ROMO1,324.5333333,715.7777778,747.3548387,1205.153846,870.027027,1762.061224,1092.703704,658.9642857
RORA,29.6,6.092592593,1.462365591,0.923076923,1272.378378,201.9591837,3.434444444,412.2321429
RP2,59.6,11.44444444,75.06451613,0.307692308,405.5405405,661.6938776,0.111111111,12.82142857
RP9,231.8,0.574074074,399.5170968,0.230769231,0.135135135,43.63265306,1.37037037,23.53571429
RPA2,796.8,862.8703704,1192.655914,639.3076923,51.97297297,94.97959184,90.77777778,733.1607143
RPA3,589.2,1941.37037,560.311828,0.153846154,8.621621622,2635.77551,0.333333333,286.3035714
RPAIN,0.6,309.8816667,122.347957,206.3792308,228.6054054,749.8706122,69.31296296,190.8151786
RPAP2,601.4,306.3148148,86.59139785,17.15384615,765.5405405,547.1632653,10.7037037,63.875
RPARP-AS1,0.2,0.37037037,0.021505376,1079.307692,1.162162162,1.285714286,289.1525926,0.267857143
RPE,0.666666667,140.3333333,11.84946237,0.076923077,0.108108108,0.183673469,0.111111111,39.21410714
RPF1,151.8666667,656.2777778,681.5698925,586.9230769,260.8378378,554.3061224,50.2962963,559.3035714
RPF2,327.6666667,666.5555556,168.4731183,205.3076923,1.216216216,514.4489796,0.407407407,244.6785714
RPL10,12033.54467,7964.758519,8118.051505,17129.79615,7444.058108,11482.58388,8605.108519,9359.5
RPL10A,2217.868667,2761.59037,3541.657849,3323.153846,3533.468378,6106.28551,2776.192222,2903.120536
RPL10AP2,0.75,0.918888889,0.603225806,1.25,0.720540541,2.542040816,0.407407407,0.69125
RPL10AP6,11.98066667,13.67518519,11.79172043,12.66076923,10.73891892,18.30632653,6.030740741,7.452142857
RPL10P12,0.1,0.127037037,50.07634409,0.078461538,0.213513514,0.104285714,0.264814815,0.946964286
RPL10P16,111.7986667,70.07074074,103.5249462,102.94,47.56837838,64.91591837,48.69851852,65.15857143
RPL10P3,0.995333333,1.015,0.919354839,2.173846154,0.73,1.313265306,1.702592593,1.318928571
RPL10P6,0.938666667,1.509444444,1.114623656,2.368461538,1.501351351,1.685918367,2.078518519,1.066785714
RPL10P9,43.268,21.08462963,16.84655914,53.33615385,18.76702703,38.60632653,590.9262963,14.44642857
RPL11,6488.6,4571.407407,2825.623656,4838.615385,4674.864865,2775.22449,3889.851852,3366.892857
RPL12,3209.744,2668.249259,2930.367419,8378.078462,3495.454324,4922.151224,2799.588889,2231.604286
RPL12P1,0.409333333,0.249074074,0.140430108,0.321538462,0.218648649,0.163469388,0.111851852,0.089285714
RPL12P12,0.958666667,0.131666667,0.272688172,0.539230769,0.222162162,0.457346939,1.043333333,0.177857143
RPL12P16,47.446,27.89685185,18.92021505,90.60076923,27.11135135,31.73408163,17.91666667,19.19
RPL12P4,24.73866667,19.26055556,43.39494624,54.84769231,21.97351351,39.14591837,20.76851852,18.78071429
RPL13,9481.633333,10212.39019,6047.624839,6277.718462,7892.633243,6651.890204,11721.73815,8972.220179
RPL13A,12647.33733,8898.044815,11021.57398,18071.93308,10678.12432,13871.63245,13687.7337,13443.03375
RPL13AP20,0.640666667,0.262037037,0.340645161,0.688461538,0.648648649,0.564489796,0.861851852,0.738928571
RPL13AP25,5.004666667,1.121111111,1.505376344,1.078461538,0.740540541,0.875102041,2.294074074,3.007857143
RPL13AP5,354.2413333,258.0666667,211.2474194,420.4369231,250.5316216,210.7281633,295.0662963,237.76625
RPL13AP6,0.2,0.111111111,0.139784946,0.384615385,0.189189189,0.143061224,0.037037037,0.089285714
RPL13AP7,0.774,1.202777778,0.81311828,0.58,0.88,1.05755102,1.878888889,1.114821429
RPL13P12,109.5666667,92.23944444,333.5902151,43.97384615,41.71810811,64.02816327,363.1137037,434.72625
RPL14,5263.62,1572.51463,2562.117419,3073.353846,2664.017568,3790.15898,3617.072593,2613.991429
RPL14P1,69.84666667,16.33722222,41.53849462,16.64615385,19.19864865,23.98387755,15.89037037,28.88357143
RPL15,7368.779333,6797.079074,4540.035699,7903.948462,5296.368649,7980.463265,8335.07963,7273.753036
RPL15P2,0.086,3.115,0.080215054,8.463076923,1.083513514,0.04122449,4.184814815,0.054107143
RPL15P3,112.76,90.32611111,35.65430108,104.9946154,65.2,67.8122449,45.49148148,88.11321429
RPL17,3655.542667,4038.412407,2723.747634,9804.45,3097.865405,5344.095306,4724.095556,2522.883393
RPL17-C18orf32,9.034666667,1.465740741,3.797634409,0.098461538,0.671891892,0.520612245,0.25,6.15875
RPL17P36,4.110666667,7.202037037,2.261827957,9.784615385,3.07972973,4.929387755,5.265185185,2.770892857
RPL18,3661.666667,998.5925926,1670.483871,5404.076923,1431.648649,2482.204082,5032.666667,3728.839286
RPL18A,8408.646,10945.87926,13122.7429,8357.714615,9440.301081,13053.86306,11496.94444,12619.61107
RPL18AP3,478.2453333,660.3398148,496.4958065,351.8,376.2321622,597.0767347,459.3585185,632.7408929
RPL19,7281.809333,4202.115926,6613.690645,4574.71,4456.727027,5367.500816,4709.518889,4709.933571
RPL19P16,0.334666667,0.314814815,0.279354839,0.230769231,0.108108108,0.247959184,0.337407407,0.196428571
RPL19P21,0.066666667,0.037037037,0.150537634,0.153846154,0.135405405,0.12244898,0.124444444,0.035714286
RPL21,15702.304,10900.52778,11821.19806,17294.65154,6460.575946,14123.11898,9446.008519,12487.31232
RPL21P11,0.133333333,0.175925926,0.148924731,0.384615385,0.081081081,0.142653061,0.028518519,0.019285714
RPL21P119,13.50333333,3.107222222,1.97311828,1.401538462,0.453783784,5.511428571,4.612222222,5.307142857
RPL21P120,0.399333333,0.542222222,0.174516129,0.307692308,0.053243243,0.258367347,0.222962963,0.427321429
RPL21P134,0.468666667,0.257037037,0.089462366,0.562307692,0.170540541,0.42755102,0.365555556,0.269821429
RPL21P16,574.4146667,413.5481481,368.2151613,600.5738462,204.8691892,350.874898,342.2433333,336.3233929
RPL21P28,2.601333333,1.271851852,0.957956989,1.936923077,0.796486486,3.323265306,0.632222222,1.278571429
RPL21P39,0.229333333,0.312407407,0.336989247,0.183846154,0.037027027,0.155714286,0.015185185,0.08375
RPL21P75,45.752,32.8862963,42.73795699,42.48076923,14.18243243,29.52918367,18.17481481,29.72267857
RPL21P93,22.99666667,15.78333333,16.79849462,40.35461538,8.792702703,12.24795918,15.56259259,11.8125
RPL22,2762.316,882.8762963,2578.276667,3493.143846,897.7678378,1054.36102,2223.126667,528.8867857
RPL22L1,722.2666667,180.0555556,0.010752688,473.9230769,37.10810811,331.5102041,252.2592593,69.41071429
RPL22P1,139.084,26.51740741,59.23677419,7.453846154,35.66459459,85.57163265,40.8762963,27.92410714
RPL22P2,1.4,0.828518519,0.346774194,2.017692308,0.540540541,0.373469388,1.108148148,0.42125
RPL23,2964.466667,6755.532963,6624.288925,7450.153846,5316.386216,13559.38776,4793.074074,4178.801607
RPL23A,13010.88267,6409.795,5668.791075,11031.81231,7017.661892,10047.54388,11272.46333,8609.789643
RPL23AP2,1.702666667,0.96962963,0.561290323,1.400769231,0.741891892,1.290816327,1.299259259,1.100714286
RPL23AP38,0.466666667,0.314814815,0.139784946,0.076923077,0.372702703,0.265306122,0.547777778,0.45
RPL23AP42,540.9213333,304.5051852,318.6097849,390.2207692,232.9018919,381.8183673,324.6925926,396.2876786
RPL23AP65,1.302666667,1.026296296,0.454731183,2.194615385,1.00027027,1.107346939,1.438148148,0.765892857
RPL23AP74,1.305333333,0.459444444,0.659354839,4.116153846,0.484054054,0.906938776,1.285555556,0.774285714
RPL23AP82,372.3313333,5.327777778,4.851397849,0.076923077,168.5535135,260.0526531,1610.011111,160.8433929
RPL23P8,0.666666667,3.05962963,2.569892473,2.461538462,2.72972973,5.551020408,1.185185185,2.339821429
RPL24,2424.574,1889.175926,3301.327849,6863.000769,2388.563514,4293.407551,3374.592593,2273.7025
RPL24P2,0.600666667,2.390185185,0.643333333,0.875384615,0.259459459,0.364489796,0.265555556,0.357142857
RPL24P4,7.126,8.747222222,5.521612903,13.24,7.537297297,11.53,5.697777778,5.882678571
RPL24P7,0.066666667,0.092222222,0.098064516,0.308461538,0.054054054,0.08,0.147407407,0.071071429
RPL24P8,8.766,7.779259259,10.18354839,21.11461538,4.991081081,9.189183673,8.185185185,4.379464286
RPL26,2464.93,2995.591852,2133.391183,6463.88,952.8732432,4687.463673,3690.711852,1764.512321
RPL26L1,0.4,232.8357407,0.225806452,893.8546154,0.351351351,294.8428571,27.21333333,169.4869643
RPL26P19,34.938,41.12037037,16.98043011,86.25615385,13.33864865,71.81469388,55.40962963,25.87839286
RPL26P6,0.253333333,0.186296296,0.138494624,0.230769231,0.090540541,0.243265306,0.201481481,0.096071429
RPL27,3819.066667,2744.722222,3511.569892,2889.384615,3091.216216,6165.734694,2429.037037,2318.339286
RPL27A,8822.764667,6272.846852,6992.387097,7429.644615,3184.508378,7501.537551,8617.297407,12564.09911
RPL28,1802.8,1120.166667,803.1290323,1417.230769,1615.945946,1634,1694.518519,840.75
RPL29,1670.021333,3011.811481,1491.488925,1803.31,462.5862162,1792.920816,1611.082222,1884.458929
RPL29P11,3.164666667,5.478148148,1.383763441,368.1230769,0.248378378,4.800816327,0.503703704,1.830535714
RPL29P33,2.55,0.667777778,0.427849462,0.307692308,0.16027027,0.183877551,1.33962963,0.588928571
RPL3,13569.80133,9721.46463,16210.06194,13891.69154,11399.82892,14564.58184,25687.26,16543.51321
RPL30,5523.873333,2865.176296,1516.988387,2529.211538,2001.258919,3448.275918,2669.400741,2525.983214
RPL30P4,1.266666667,0.703703704,0.121505376,0.692307692,0.297297297,1.204081633,0.62962963,0.303571429
RPL31,12054.614,4116.100185,3131.672688,8964.575385,2322.132973,6490.392245,6853.605185,7012.399107
RPL31P49,0.666666667,0.568703704,1.605483871,1.021538462,0.217027027,0.471020408,0.383703704,0.504464286
RPL31P63,1.648666667,0.593333333,4.551290323,1.122307692,0.247297297,0.666938776,0.48,0.767142857
RPL32,6431.151333,4552.907963,5490.721613,4390.768462,3844.18,7829.9,3570.481481,6590.914821
RPL34,8797.168,7420.238148,7492.66828,12066.33154,7039.675676,11896.16898,7187.407407,9413.018036
RPL34P1,0.266666667,0.121666667,0.161290323,0.076923077,0.221891892,0.225510204,0.148148148,0.199285714
RPL34P18,14.098,15.32833333,10.7988172,23.08153846,9.565945946,17.77530612,9.196296296,12.95482143
RPL34P27,0.066666667,0.483703704,0.385268817,0.769230769,0.59,0.463265306,0.333333333,0.4725
RPL34P31,0.933333333,0.795,0.904946237,2.031538462,0.757297297,1.206530612,0.608888889,1.097321429
RPL34P33,1.242,0.567592593,0.457204301,0.816153846,0.595135135,0.667755102,0.468148148,0.768214286
RPL34P34,0.558666667,0.528333333,0.333548387,0.926923077,0.518918919,0.715102041,0.276666667,0.468214286
RPL34P6,0.133333333,0.185185185,0.193548387,0.153846154,0.094324324,0.244897959,0.185185185,0.625178571
RPL35,3342.304667,3751.680926,3589.486344,5123.506154,3420.083784,7644.996735,3160.909259,2007.495536
RPL35A,2692.666667,1938.777778,2075.419355,4818.230769,2096.540541,7025.102041,4033.925926,2984.642857
RPL35P1,1.030666667,1.493333333,0.90344086,1.118461538,0.739459459,1.71244898,0.426296296,0.21875
RPL35P2,6.460666667,8.200740741,21.84698925,11.63692308,11.25351351,15.94408163,9.614444444,5.617142857
RPL35P5,8.804,8.347407407,4.977634409,8.043846154,6.110540541,12.38571429,5.272592593,2.9725
RPL36,2475.733333,2787.481481,1977.784946,2800.923077,1063.405405,3761.408163,2636.703704,3275.964286
RPL36A,2514.737333,2623.811667,2041.201828,1491.321538,1901.638649,3308.266735,2905.188519,2145.676607
RPL36AL,3770.383333,8391.789259,6669.993656,8376.846154,9576.058649,6939.176327,3934.222222,3859.636429
RPL37,2184.933333,1702.889259,1384.892473,1915.153846,1031.675676,2734.163469,1898.185185,1583.785714
RPL37A,1961.333333,1620.833333,2865.462366,1828.230769,1976.189189,2866.22449,4754.148148,2244.928571
RPL37AP1,0.2,0.148148148,0.139784946,0.615384615,0.189189189,0.163265306,0.777777778,0.178571429
RPL37P2,0.666666667,0.789444444,0.369569892,0.683076923,0.161891892,0.574693878,0.229259259,0.216785714
RPL37P23,0.533333333,1.210185185,0.329354839,0.855384615,0.486486486,0.639183673,0.696666667,0.552142857
RPL37P6,0.066666667,0.222222222,0.193548387,0.307692308,0.216486486,0.255306122,0.222222222,0.106071429
RPL38,1776.933333,1792.240741,2156.824624,3321.640769,2366.756757,3298.265306,1773.148148,1240.675179
RPL39,6238.470667,2731.792963,2245.583871,2486.112308,1497.32973,4075.873061,2955.117778,2241.715
RPL39P3,86.596,48.94777778,44.41612903,33.58,18.65675676,82.94326531,31.32666667,56.785
RPL3P1,0.066666667,0.055555556,0.075591398,0.076923077,0.081081081,0.06122449,0.567777778,0.451428571
RPL3P2,5.065333333,3.382407407,6.397526882,5.025384615,3.455135135,3.474693878,8.08962963,5.54875
RPL3P4,272.372,166.1014815,256.3368817,172.6715385,132.5908108,165.5181633,240.7137037,113.1483929
RPL3P7,3.669333333,2.407037037,2.703655914,3.541538462,2.281351351,2.081632653,3.224074074,2.464642857
RPL4,5239.103333,6634.69463,4568.046344,9981.966923,12123.59297,13501.74122,7750.890741,6654.676607
RPL41,5390.363333,5610.519259,4296.567742,4227.876154,5366.559459,8206.455918,5953.584444,6474.67375
RPL41P2,8.436666667,9.036296296,7.055913978,3.123846154,7.656756757,12.48285714,5.526666667,13.91553571
RPL4P4,32.28933333,61.94685185,26.95580645,71.31461538,70.19675676,85.36142857,24.51222222,37.04767857
RPL4P5,4.006666667,8.359074074,9.260215054,5.256923077,10.83162162,10.54959184,1.819259259,6.116607143
RPL5,6927.644,5914.575,5696.883441,8135.496923,3686.436216,5682.517551,3102.407037,6999.883929
RPL5P1,5.134666667,4.526666667,5.009784946,6.456923077,3.747567568,4.624285714,1.918518519,3.618392857
RPL5P12,0.4,1.62962963,0.601612903,7.153846154,0.216216216,2.979591837,2.592592593,2.827857143
RPL5P17,0.533333333,0.949444444,0.450645161,0.619230769,0.258108108,0.36755102,0.37962963,1.295
RPL5P23,1.8,0.87037037,0.78483871,1.784615385,0.675135135,0.994285714,0.638148148,1.020892857
RPL5P29,0.266666667,0.296296296,0.365806452,0.543846154,0.324324324,0.204081633,0.037037037,0.243571429
RPL5P34,20.45533333,18.14722222,11.64021505,19.32692308,5.260810811,8.913265306,5.087777778,20.62982143
RPL5P4,3.192,1.66,17.76946237,4.617692308,1.377297297,2.292857143,0.628518519,1.888928571
RPL5P5,0.066666667,0.166666667,0.137849462,0.153846154,0.027027027,0.040816327,0.037037037,2.150178571
RPL6,7335.854,5374.307407,5864.321183,11736.14077,1035.281892,6897.776122,4538.234815,3272.148929
RPL6P27,165.9473333,121.2992593,115.9935484,230.1615385,22.95351351,99.38081633,86.88037037,58.00035714
RPL7,20947.60067,18953.825,30174.00989,37031.99615,21366.36486,23587.53898,25340.9,22471.09196
RPL7A,2414.216,2883.942222,2414.327204,3859.769231,2252.328919,7064.25102,7562.307407,2401.453214
RPL7AP11,1.484666667,1.975740741,2.541612903,0.461538462,1.812162162,4.856326531,3.544074074,2.453571429
RPL7AP30,3.386,3.984259259,2.019032258,4.340769231,2.228648649,4.578163265,5.856296296,1.861428571
RPL7AP50,2.93,1.203333333,0.638602151,0.450769231,0.276486486,1.425918367,1.702962963,0.638928571
RPL7AP6,22.59,30.59351852,23.2144086,16.48153846,17.42621622,62.81897959,36.11407407,25.01321429
RPL7AP66,2.093333333,1.083888889,0.879892473,1.953846154,1.131621622,2.224285714,3.154444444,0.800714286
RPL7L1,5.973333333,1053.12037,71.78365591,177.5384615,144.1081081,380.3591837,107.7496296,637.1167857
RPL7P1,356.158,287.607963,406.3206452,493.9969231,278.2962162,300.9489796,374.9466667,257.98125
RPL7P23,6.314666667,4.262037037,6.613548387,10.00076923,20.62108108,4.640816327,6.377037037,4.373571429
RPL7P32,1.004666667,1.001481481,2.619032258,1.11,0.874054054,0.640408163,0.980740741,0.566607143
RPL7P47,0.132,0.061111111,0.13688172,0.077692308,0.132432432,0.06,0.218518519,3.613214286
RPL7P6,0.066666667,0.112592593,0.225913978,0.153846154,0.324324324,0.081632653,0.259259259,0.035714286
RPL7P9,808.126,812.4164815,1143.793333,1488.434615,883.8505405,914.0242857,1006.465926,890.7475
RPL8,4745.2,5301.611111,3606.645161,2389.461538,2993.621622,6300.795918,2280.925926,4042.589286
RPL9,7562.847333,4284.454444,5598.392688,6301.357692,2025.194865,3992.006327,6845.715926,3692.84375
RPL9P18,0.066666667,0.037037037,0.260537634,0.076923077,0.19,0.327142857,0.186666667,0.215714286
RPL9P7,1.615333333,1.107222222,1.567526882,2.042307692,1.913243243,0.956938776,1.024814815,0.505535714
RPLP0,8209.932667,7716.631296,9248.57172,14425.51308,6404.466486,14778.7698,5696.683704,6622.215536
RPLP0P2,0.6,0.425925926,0.301075269,3.230769231,0.675675676,0.591836735,0.740740741,0.410714286
RPLP0P6,116.0493333,138.1664815,119.7323656,171.6969231,75.91324324,195.1112245,79.69925926,86.77482143
RPLP1,10876.13867,5246.307407,4273.217634,7871.547692,5976.77973,8554.564898,4332.342222,6726.662321
RPLP2,5637.404,2653.611111,2096.086022,1432.769231,2373.513514,2846.265306,5409.444444,2774.142857
RPN1,609.9333333,379.6851852,387.1827957,111.3076923,617.6216216,573.5918367,805.3333333,618.5178571
