"","stage1","stage2","stage3","stage4"
"ENSG00000011376.9",0.076923077,0.310344828,0,21.979166665
"ENSG00000011405.13",27.693806192,0,0.048611111,8.3806089765
"ENSG00000011422.11",1.3291708295,0.379310345,45.8333333333333,8.575320511
"ENSG00000011426.10",0.1623376625,0.103448276,0.0277777776666667,0.048878205
"ENSG00000011451.17",0.012987013,0,0,31.395833335
"ENSG00000011454.16",47.81818182,0,3.84027777766667,0.125
"ENSG00000011465.16",0.038961039,0.310344828,0,0.0104166665
"ENSG00000011478.11",0.012987013,0,0,0.0104166665
"ENSG00000011485.14",0.0064935065,0.068965517,0,18.989583335
"ENSG00000011523.13",69.07229269,87.61034483,0.09,0.4270833335
"ENSG00000011566.14",1.0904095905,0,0.0208333333333333,18.2363782035
"ENSG00000011590.13",44.62037962,780.9655172,0.048611111,200.71875
"ENSG00000011600.11",12.9755244745,93,183.534722233333,0.403846154
"ENSG00000011638.10",5187.6136594,439.3448276,165.965277766667,247.1009615385
"ENSG00000011677.12",0,0,0,0
"ENSG00000012048.20",0.0194805195,0.172413793,0.0277777776666667,19.125
"ENSG00000012061.15",1323.1473525,125.2768966,0.076388889,164.473902225
"ENSG00000012124.16",208.680319665,426.2413793,0.715277777666667,197.30208335
"ENSG00000012171.19",0,0,0,0.0416666665
"ENSG00000012174.11",24.233766235,0,0,0.0625
"ENSG00000012211.12",4.642857143,0,0.0208333333333333,0.0104166665
"ENSG00000012223.12",0.0064935065,0,0,0.0104166665
"ENSG00000012232.8",0.0194805195,0,0,0.03125
"ENSG00000012504.13",0.269230769,0,0,0
"ENSG00000012660.13",126.977022969,724.7241379,334.097222233333,509.64903845
"ENSG00000012779.10",89.2012987,0.068965517,1.85416666666667,66.90625
"ENSG00000012817.15",36.635364637,0,0.333333333333333,43.722756412
"ENSG00000012822.15",43.012987015,0.310344828,15.951388889,0.1458333335
"ENSG00000012963.14",65.8173576385,7.481034483,351.614166666667,21.0090625
"ENSG00000012983.11",0.7332667335,571.6896552,83.0416666666667,166.5488781885
"ENSG00000013016.15",54.8051948,166.3103448,0,500.423077
"ENSG00000013275.7",298.355144854,503.1034483,286.486111111,391.40705125
"ENSG00000013288.8",59.94155845,0.965517241,29.7222222223333,26.653846155
"ENSG00000013293.5",0,0,0,0
"ENSG00000013297.10",0.1363636365,0,0,0
"ENSG00000013306.15",90.5844156,308.137931,0.361111111,165.23958335
"ENSG00000013364.18",34.991508494,1.896551724,8.50694444333333,0.1770833335
"ENSG00000013374.15",349.05194805,166.2758621,1030.31166666667,373.60897435
"ENSG00000013375.15",42.288561441,611.2413793,0.111111111,0.3165064105
"ENSG00000013392.7",0.076923077,43.65517241,0.0208333333333333,0
"ENSG00000013441.15",3655.7087915,2609.172414,1057.09722233333,366.2355769
"ENSG00000013503.9",0.0064935065,1.620689655,0,22.666666665
"ENSG00000013523.9",0,0,0,17.243589742
"ENSG00000013561.17",0.0644355645,0,0.076388889,118.2596875
"ENSG00000013563.13",0.0514485515,0,171.162777766667,62.51427085
"ENSG00000013573.16",1.839220779,0.034482759,0.0208333333333333,0.03125
"ENSG00000013583.8",0.153846154,0,0,0.0729166665
"ENSG00000013588.7",0.0064935065,0.413793103,0,62.54166665
"ENSG00000013619.13",0,0.068965517,0.0277777776666667,0.0104166665
"ENSG00000013725.14",24.973026972,8.620689655,0.4375,1.119391026
"ENSG00000013810.18",51.96753245,0,20.4652777776667,38.37019231
"ENSG00000014123.9",28.998001999,1.413793103,1.5,184.85737181
"ENSG00000014138.8",15.3696303685,0.034482759,0.0277777776666667,0
"ENSG00000014164.6",0,0,0.1875,0.2395833335
"ENSG00000014216.15",0.505994006,0.068965517,29.2708333333333,13.427083335
"ENSG00000014257.15",0,0,0,0.0520833335
"ENSG00000014641.17",336.4465534655,271.7931034,1406.85416666667,1716.8910258
"ENSG00000014824.13",175.170829146,1.448275862,9.68055555666667,854.02083335
"ENSG00000014914.20",0.0384615385,0,0,0
"ENSG00000014919.12",0.2652347655,255.2068966,0.111111111,1089.82532065
"ENSG00000015133.18",82.613886131,20.86206897,0.631944444333333,186.0176281885
"ENSG00000015153.14",21.3221778225,38.03448276,17.673611111,207.1883012655
"ENSG00000015171.19",36.900599399,857.1034483,0.277777777666667,279.299679504
"ENSG00000015285.10",38.79220779,0.068965517,5.59027777766667,0.0208333335
"ENSG00000015413.9",0,0,0,0
"ENSG00000015475.18",164.30169832,1023.482759,144.513888889,100.71394231
"ENSG00000015479.18",1552.3150997,660.2441379,1031.74756933333,904.5706088075
"ENSG00000015520.14",0,0.068965517,0,0
"ENSG00000015532.9",0.363136863,307.7931034,0,63.98878205
"ENSG00000015568.12",296.5026673345,412.04,269.203541666667,203.602355769
"ENSG00000015592.16",0,0,0,0.0104166665
"ENSG00000015676.17",22.285714285,75.44827586,0.0208333333333333,104.54166665
"ENSG00000016082.14",0,0,0,0
"ENSG00000016391.10",0.153846154,0,0,0
"ENSG00000016402.13",0,0,0,0
"ENSG00000016490.15",0,0,0,0
"ENSG00000016602.9",0,0,0,26.5064102585
"ENSG00000016864.18",0.530969031,0.068965517,0.0208333333333333,34.861378205
"ENSG00000017260.19",7229.01498615,1.689655172,675.700833333333,0.5625
"ENSG00000017427.15",0.012987013,0.480344828,0.353333333333333,0.6077884615
"ENSG00000017483.14",0,2.448275862,0,0.0416666665
"ENSG00000017797.12",29.609390607,1270.896552,0.409722222333333,133.05528846
"ENSG00000018189.12",53.4280719385,209.3793103,831.25,71.608173077
"ENSG00000018236.14",0,0,0,0.0104166665
"ENSG00000018280.16",0,0.034482759,0.0208333333333333,0.048878205
"ENSG00000018408.14",7.691598402,7.108965517,6.537013889,20.366955125
"ENSG00000018510.13",0.328671329,0.793103448,0.138888889,6.11298077
