ensembl_gene_id,logFC,logCPM,PValue,qval,chromosome_name,hgnc_symbol
ENSG00000162517,-2.858410299,4.975674131,0.001856848,0.000983815,1,PEF1
ENSG00000101557,2.819221264,5.738439226,0.001859981,0.000985373,18,USP14
ENSG00000269404,2.824629499,5.522868996,0.001871678,0.000991187,19,SPIB
ENSG00000141759,-2.852728057,4.683609017,0.00188707,0.000998831,18,TXNL4A
ENSG00000159202,2.968483606,3.608534554,0.001899943,0.001005218,17,UBE2Z
ENSG00000164081,3.869343087,1.550954253,0.001904897,0.001007674,3,TEX264
ENSG00000105393,2.769984429,7.0700197,0.001924117,0.001017197,19,BABAM1
ENSG00000072858,-3.499291409,2.180334492,0.001932181,0.001021189,3,SIDT1
ENSG00000197375,3.422728054,2.046137749,0.001942282,0.001026186,5,SLC22A5
ENSG00000258643,3.422728054,2.046137749,0.001942282,0.001026186,14,BCL2L2-PABPN1
ENSG00000139697,2.763654359,7.601003763,0.001947948,0.001028988,12,SBNO1
ENSG00000134375,-2.801308578,5.826044837,0.001949401,0.001029706,1,TIMM17A
ENSG00000137166,3.064846628,3.210078783,0.001986653,0.001048098,6,FOXP4
ENSG00000105254,2.799779759,5.520979646,0.002005497,0.001057385,19,TBCB
ENSG00000137073,2.842949312,4.771503407,0.002012899,0.001061029,9,UBAP2
ENSG00000110651,2.755890791,6.685386214,0.002071076,0.001089613,11,CD81
ENSG00000164751,4.364738694,1.152277461,0.002116575,0.001111893,8,PEX2
ENSG00000270164,4.364738694,1.152277461,0.002116575,0.001111893,19,LINC01480
ENSG00000134153,4.364738694,1.152277461,0.002116575,0.001111893,15,EMC7
ENSG00000128595,4.364738694,1.152277461,0.002116575,0.001111893,7,CALU
ENSG00000114023,2.774961353,5.594090692,0.002117537,0.001112363,3,FAM162A
ENSG00000114209,2.754534082,6.094058529,0.002144025,0.001125302,3,PDCD10
ENSG00000101447,-2.935520284,3.737468882,0.002162161,0.001134148,20,FAM83D
ENSG00000214753,2.846454565,4.59494755,0.002173407,0.001139628,11,HNRNPUL2
ENSG00000115084,-3.749838767,1.727424323,0.002176202,0.001140989,2,SLC35F5
ENSG00000213445,3.827683452,1.515976123,0.00218621,0.001145862,11,SIPA1
ENSG00000177570,-4.003012828,1.434306741,0.00218621,0.001145862,8,SAMD12
ENSG00000103591,-4.003012828,1.434306741,0.00218621,0.001145862,15,AAGAB
ENSG00000166398,-2.766064683,5.301090912,0.002201693,0.001153394,19,KIAA0355
ENSG00000198087,-2.725681995,7.533302073,0.002202543,0.001153807,6,CD2AP
ENSG00000155256,7.091780107,0.662685574,0.002220049,0.001162314,10,ZFYVE27
ENSG00000135763,7.091780107,0.662685574,0.002220049,0.001162314,1,URB2
ENSG00000167874,-7.105098574,0.576119833,0.002220049,0.001162314,17,TMEM88
ENSG00000154079,-7.105098574,0.576119833,0.002220049,0.001162314,6,SDHAF4
ENSG00000232938,7.091780107,0.662685574,0.002220049,0.001162314,17,RPL23AP87
ENSG00000238825,7.091780107,0.662685574,0.002220049,0.001162314,1,RNVU1-2
ENSG00000121039,-7.105098574,0.576119833,0.002220049,0.001162314,8,RDH10
ENSG00000152104,7.091780107,0.662685574,0.002220049,0.001162314,1,PTPN14
ENSG00000166851,7.091780107,0.662685574,0.002220049,0.001162314,16,PLK1
ENSG00000051825,-7.105098574,0.576119833,0.002220049,0.001162314,12,MPHOSPH9
ENSG00000096433,-7.105098574,0.576119833,0.002220049,0.001162314,6,ITPR3
ENSG00000277203,-7.105098574,0.576119833,0.002220049,0.001162314,X,F8A1
ENSG00000178498,-7.105098574,0.576119833,0.002220049,0.001162314,12,DTX3
ENSG00000135775,-7.105098574,0.576119833,0.002220049,0.001162314,1,COG2
ENSG00000171365,-7.105098574,0.576119833,0.002220049,0.001162314,X,CLCN5
ENSG00000143793,-7.105098574,0.576119833,0.002220049,0.001162314,1,C1orf35
ENSG00000171552,-7.105098574,0.576119833,0.002220049,0.001162314,20,BCL2L1
ENSG00000198363,-7.105098574,0.576119833,0.002220049,0.001162314,8,ASPH
ENSG00000182885,-7.105098574,0.576119833,0.002220049,0.001162314,16,ADGRG3
ENSG00000174953,-2.729460815,6.919429458,0.00224558,0.001174702,3,DHX36
ENSG00000159873,3.026756116,3.177301186,0.002270058,0.00118656,22,CCDC117
ENSG00000168653,-2.717452129,7.47209275,0.002276009,0.00118944,1,NDUFS5
ENSG00000150477,-2.854817584,3.848442456,0.002299145,0.001200627,18,KIAA1328
ENSG00000064419,-3.441710764,2.130377853,0.00229992,0.001201001,7,TNPO3
ENSG00000144567,3.246183642,2.187227596,0.00229992,0.001201001,2,RETREG2
ENSG00000211651,2.721724873,6.777906481,0.002307776,0.001204796,22,IGLV1-44
ENSG00000057657,2.711901667,7.560601321,0.002314746,0.00120816,6,PRDM1
ENSG00000204822,-2.842889727,3.893725137,0.002331482,0.001216234,2,MRPL53
ENSG00000211460,-2.734164526,6.13517317,0.00233166,0.00121632,2,TSN
ENSG00000130340,-2.705562941,7.703184167,0.002347561,0.001223982,6,SNX9
ENSG00000154305,2.708830227,6.789984355,0.002389811,0.001244302,1,MIA3
ENSG00000108424,2.692240059,7.876471579,0.002439272,0.001268021,17,KPNB1
ENSG00000048028,-2.906199595,3.711992856,0.002440511,0.001268614,11,USP28
ENSG00000172578,-2.704024349,6.759515488,0.002441056,0.001268875,3,KLHL6
ENSG00000151366,2.702099445,7.124709263,0.002448061,0.001272227,11,NDUFC2
ENSG00000145687,2.727875214,5.908696127,0.002449865,0.001273091,5,SSBP2
ENSG00000023902,-2.769696518,4.898516437,0.002484282,0.001289539,1,PLEKHO1
ENSG00000115904,-3.412035056,2.104746715,0.002513798,0.001303615,2,SOS1
ENSG00000011260,-2.931599155,3.370503191,0.002514054,0.001303737,17,UTP18
ENSG00000040633,3.784784982,1.480111959,0.002516721,0.001305008,17,PHF23
ENSG00000213699,-2.770125944,4.513365708,0.002518452,0.001305832,2,SLC35F6
ENSG00000168275,-2.80975602,4.327759923,0.002521893,0.001307471,1,COA6
ENSG00000076003,4.308448682,1.105772469,0.002525671,0.00130927,2,MCM6
ENSG00000234608,-4.53416664,1.067253537,0.002525671,0.00130927,12,MAPKAPK5-AS1
ENSG00000124486,-2.717683431,5.637293077,0.002541106,0.001316615,X,USP9X
ENSG00000175115,-2.814690713,3.922894466,0.002555843,0.001323621,11,PACS1
ENSG00000130921,2.701367765,6.14696335,0.00257571,0.001333055,12,C12orf65
ENSG00000183354,-3.106857926,2.294781852,0.002624011,0.001355941,9,KIAA2026
ENSG00000134109,-2.671298437,7.68070137,0.002630944,0.001359221,3,EDEM1
ENSG00000115310,-2.688487892,6.388263257,0.002635547,0.001361397,2,RTN4
ENSG00000125740,-2.665233476,8.502439223,0.002647093,0.001366853,19,FOSB
ENSG00000030582,-2.80904792,3.808925739,0.002648641,0.001367584,17,GRN
ENSG00000275052,2.673167921,7.069074108,0.002659682,0.001372798,2,PPP4R3B
ENSG00000241370,2.695179497,5.791957218,0.002675673,0.001380341,6,RPP21
ENSG00000178449,2.756309508,4.696722225,0.002693539,0.001388761,12,COX14
ENSG00000134758,-2.673995014,6.774317667,0.002721269,0.001401809,18,RNF138
ENSG00000130414,2.754809859,4.66128348,0.002724127,0.001403153,2,NDUFA10
ENSG00000164054,-2.698101007,5.650301653,0.002725674,0.00140388,3,SHISA5
ENSG00000152689,-2.717381345,4.879105726,0.002733096,0.001407367,2,RASGRP3
ENSG00000196072,2.657657224,8.065511396,0.002738956,0.00141012,10,BLOC1S2
ENSG00000116288,2.66860445,6.830111709,0.002742923,0.001411983,1,PARK7
ENSG00000198818,2.657602022,7.824919097,0.002750438,0.00141551,6,SFT2D1
ENSG00000181038,2.718664812,4.883127959,0.002770941,0.001425125,17,METTL23
ENSG00000176915,-2.665760523,6.719556171,0.002774777,0.001426922,12,ANKLE2
ENSG00000105373,2.712934349,5.34468295,0.002781338,0.001429996,19,NOP53
ENSG00000183054,2.785515552,4.149162425,0.002789461,0.001433799,2,RGPD6
ENSG00000140386,-2.900917529,3.258940674,0.002795336,0.001436548,15,SCAPER
ENSG00000165219,-2.667758553,6.343647921,0.002811981,0.001444333,9,GAPVD1
ENSG00000211660,-2.731439412,4.546412586,0.002826902,0.001451304,22,IGLV2-23
ENSG00000086589,-2.652449157,7.333044322,0.002828848,0.001452212,5,RBM22
ENSG00000056277,-7.012687612,0.500904247,0.002843659,0.001459124,X,ZNF280C
ENSG00000076382,-7.012687612,0.500904247,0.002843659,0.001459124,17,SPAG5
ENSG00000105771,-7.012687612,0.500904247,0.002843659,0.001459124,19,SMG9
ENSG00000177058,7.009939951,0.596570408,0.002843659,0.001459124,5,SLC38A9
ENSG00000179526,7.009939951,0.596570408,0.002843659,0.001459124,8,SHARPIN
ENSG00000185917,-7.012687612,0.500904247,0.002843659,0.001459124,21,SETD4
ENSG00000242241,-7.012687612,0.500904247,0.002843659,0.001459124,7,RN7SL306P
ENSG00000166532,-7.012687612,0.500904247,0.002843659,0.001459124,12,RIMKLB
ENSG00000272573,-7.012687612,0.500904247,0.002843659,0.001459124,3,MUSTN1
ENSG00000113318,7.009939951,0.596570408,0.002843659,0.001459124,5,MSH3
ENSG00000182208,-7.012687612,0.500904247,0.002843659,0.001459124,11,MOB2
ENSG00000135596,-7.012687612,0.500904247,0.002843659,0.001459124,6,MICAL1
ENSG00000226054,7.009939951,0.596570408,0.002843659,0.001459124,21,MEMO1P1
ENSG00000241769,7.009939951,0.596570408,0.002843659,0.001459124,X,LINC00893
ENSG00000244482,-7.012687612,0.500904247,0.002843659,0.001459124,19,LILRA6
ENSG00000244116,7.009939951,0.596570408,0.002843659,0.001459124,2,IGKV2-28
ENSG00000272645,7.009939951,0.596570408,0.002843659,0.001459124,1,GTF2IP20
ENSG00000154727,-7.012687612,0.500904247,0.002843659,0.001459124,21,GABPA
ENSG00000134899,-7.012687612,0.500904247,0.002843659,0.001459124,13,ERCC5
ENSG00000126767,7.009939951,0.596570408,0.002843659,0.001459124,X,ELK1
ENSG00000143486,-7.012687612,0.500904247,0.002843659,0.001459124,1,EIF2D
ENSG00000100058,7.009939951,0.596570408,0.002843659,0.001459124,22,CRYBB2P1
ENSG00000160298,-7.012687612,0.500904247,0.002843659,0.001459124,21,C21orf58
ENSG00000163141,7.009939951,0.596570408,0.002843659,0.001459124,1,BNIPL
ENSG00000235919,-7.012687612,0.500904247,0.002843659,0.001459124,1,ASH1L-AS1
ENSG00000134461,7.009939951,0.596570408,0.002843659,0.001459124,10,ANKRD16
ENSG00000031081,-3.297868028,2.250447455,0.002845074,0.001459784,3,ARHGAP31
ENSG00000161671,2.679621187,5.565783875,0.002859845,0.001466671,19,EMC10
ENSG00000165389,2.656413844,6.991305218,0.002860752,0.001467093,14,SPTSSA
ENSG00000145901,-2.701943067,4.916041074,0.002865308,0.001469216,5,TNIP1
ENSG00000018189,2.654549665,6.902975695,0.002880582,0.001476375,4,RUFY3
ENSG00000204308,2.667784311,5.967115126,0.002900617,0.001485756,6,RNF5
ENSG00000125657,3.740571733,1.443315507,0.002906428,0.001488475,19,TNFSF9
ENSG00000163399,-2.64855709,6.792023967,0.002909749,0.001490029,1,ATP1A1
ENSG00000253738,-2.651877123,6.735018228,0.002915084,0.001492523,8,OTUD6B-AS1
ENSG00000084207,2.683971787,5.459608403,0.002932407,0.001500619,11,GSTP1
ENSG00000155660,-2.663743807,5.720790353,0.0029341,0.001501409,7,PDIA4
ENSG00000172667,-2.770938266,3.986623411,0.002950699,0.001509158,3,ZMAT3
ENSG00000124733,2.653635037,6.175816231,0.002961336,0.001514119,6,MEA1
ENSG00000267165,-2.713956154,4.359246431,0.002987196,0.001526168,18,CHMP1B-AS1
ENSG00000132406,2.734321148,4.608722561,0.002993792,0.001529238,4,TMEM128
ENSG00000159618,2.720142244,4.665685069,0.003008898,0.001536264,16,ADGRG5
ENSG00000143294,-2.838472087,3.587726131,0.003018136,0.001540558,1,PRCC
ENSG00000105438,4.249872901,1.057686279,0.003029173,0.001545686,19,KDELR1
ENSG00000169592,4.249872901,1.057686279,0.003029173,0.001545686,16,INO80E
ENSG00000232388,2.642767432,6.662207372,0.003037742,0.001549664,20,SMIM26
ENSG00000105058,2.759059474,4.12652021,0.003058048,0.001559084,19,FAM32A
ENSG00000213402,2.685652252,4.883541071,0.003058963,0.001559508,11,PTPRCAP
ENSG00000183486,2.802519543,3.887686403,0.003084256,0.001571224,21,MX2
ENSG00000169508,-2.613366484,10.24687955,0.003086522,0.001572273,13,GPR183
ENSG00000136051,2.618609047,8.292974539,0.003099957,0.001578488,12,WASHC4
ENSG00000197943,2.650728897,5.753776391,0.003104446,0.001580564,16,PLCG2
ENSG00000104450,-3.628249683,1.623427369,0.003112808,0.001584429,8,SPAG1
ENSG00000236698,-3.628249683,1.623427369,0.003112808,0.001584429,1,EIF1AXP1
ENSG00000152348,-3.628249683,1.623427369,0.003112808,0.001584429,5,ATG10
ENSG00000164934,2.627521493,7.154387779,0.003114091,0.001585022,8,DCAF13
ENSG00000108510,-2.617946625,7.802919128,0.003130698,0.001592692,17,MED13
ENSG00000106635,2.643363168,5.959354596,0.003139256,0.001596641,7,BCL7B
ENSG00000204120,2.622655738,7.167161765,0.003152138,0.001602582,2,GIGYF2
ENSG00000095002,2.662469241,5.23704971,0.00316054,0.001606455,2,MSH2
ENSG00000175348,-2.663355165,5.4641456,0.003163523,0.001607829,11,TMEM9B
ENSG00000135446,2.636106888,6.137844728,0.003166091,0.001609012,12,CDK4
ENSG00000136802,-2.753333846,3.870104577,0.003169612,0.001610634,9,LRRC8A
ENSG00000164691,-2.641282642,5.75570777,0.003177236,0.001614144,6,TAGAP
ENSG00000146830,3.137821332,2.541008797,0.003181985,0.00161633,7,GIGYF1
ENSG00000107643,2.632670723,6.157832489,0.003187073,0.001618671,10,MAPK8
ENSG00000211652,2.644680104,5.86545916,0.003190903,0.001620433,22,IGLV7-43
ENSG00000117676,2.7103263,4.588175516,0.003200757,0.001624964,1,RPS6KA1
ENSG00000134285,2.624468056,6.322212767,0.003223405,0.001635369,12,FKBP11
ENSG00000086967,2.714715628,4.519341985,0.00324923,0.001647216,19,MYBPC2
ENSG00000165819,2.634394021,5.898140471,0.003261195,0.001652698,14,METTL3
ENSG00000204209,2.73889409,4.109300859,0.003279171,0.001660928,6,DAXX
ENSG00000184060,3.137522069,2.095955375,0.003307485,0.001673873,17,ADAP2
ENSG00000069956,2.748428565,3.714458967,0.003340972,0.001689156,15,MAPK6
ENSG00000165650,2.608516806,6.956635305,0.003341444,0.001689371,10,PDZD8
ENSG00000071054,2.597677865,7.54121188,0.003366807,0.001700925,2,MAP4K4
ENSG00000134597,-3.8516327,1.306268246,0.003367649,0.001701308,X,RBMX2
ENSG00000148180,-3.8516327,1.306268246,0.003367649,0.001701308,9,GSN
ENSG00000106415,-3.8516327,1.306268246,0.003367649,0.001701308,7,GLCCI1
ENSG00000151929,3.694960557,1.405536794,0.003367649,0.001701308,10,BAG3
ENSG00000173200,-2.603821662,6.624171133,0.003374372,0.001704368,3,PARP15
ENSG00000169813,-2.590135873,7.955166506,0.003407153,0.00171927,10,HNRNPF
ENSG00000213626,-2.603288178,6.36699367,0.003424206,0.001727011,2,LBH
ENSG00000171612,-2.888402106,2.847114784,0.003438679,0.001733574,1,SLC25A33
ENSG00000185298,-2.827685779,3.281092693,0.0034495,0.001738478,17,CCDC137
ENSG00000171604,2.663485804,4.947396495,0.003459918,0.001743196,5,CXXC5
ENSG00000110717,2.645857881,5.084902765,0.003494037,0.001758628,11,NDUFS8
ENSG00000183576,-2.782567735,3.605374869,0.003560033,0.00178839,14,SETD3
ENSG00000151500,4.18881783,1.007907308,0.00365261,0.001829946,11,THYN1
ENSG00000014824,4.18881783,1.007907308,0.00365261,0.001829946,4,SLC30A9
ENSG00000234771,4.18881783,1.007907308,0.00365261,0.001829946,9,SLC25A25-AS1
ENSG00000163069,4.18881783,1.007907308,0.00365261,0.001829946,4,SGCB
ENSG00000087502,4.18881783,1.007907308,0.00365261,0.001829946,12,ERGIC2
ENSG00000145476,4.18881783,1.007907308,0.00365261,0.001829946,4,CYP4V2
ENSG00000243811,4.18881783,1.007907308,0.00365261,0.001829946,22,APOBEC3D
ENSG00000159388,2.573147735,7.248502399,0.003662119,0.001834202,1,BTG2
ENSG00000075568,2.596550655,5.737575201,0.003664827,0.001835414,2,TMEM131
ENSG00000238164,-6.913949744,0.42164432,0.003680029,0.001842211,1,TNFRSF14-AS1
ENSG00000057704,-6.913949744,0.42164432,0.003680029,0.001842211,12,TMCC3
ENSG00000105705,-6.913949744,0.42164432,0.003680029,0.001842211,19,SUGP1
ENSG00000185420,6.923176545,0.527212831,0.003680029,0.001842211,1,SMYD3
ENSG00000267123,6.923176545,0.527212831,0.003680029,0.001842211,17,SCAT1
ENSG00000228288,-6.913949744,0.42164432,0.003680029,0.001842211,1,PCAT6
ENSG00000135040,6.923176545,0.527212831,0.003680029,0.001842211,9,NAA35
ENSG00000125686,6.923176545,0.527212831,0.003680029,0.001842211,17,MED1
ENSG00000172469,6.923176545,0.527212831,0.003680029,0.001842211,6,MANEA
ENSG00000238113,-6.913949744,0.42164432,0.003680029,0.001842211,9,LINC01410
ENSG00000233806,6.923176545,0.527212831,0.003680029,0.001842211,2,LINC01237
ENSG00000261824,6.923176545,0.527212831,0.003680029,0.001842211,19,LINC00662
ENSG00000119922,6.923176545,0.527212831,0.003680029,0.001842211,10,IFIT2
ENSG00000259699,6.923176545,0.527212831,0.003680029,0.001842211,15,HMGB1P8
ENSG00000172273,6.923176545,0.527212831,0.003680029,0.001842211,11,HINFP
ENSG00000198130,6.923176545,0.527212831,0.003680029,0.001842211,2,HIBCH
ENSG00000113924,-6.913949744,0.42164432,0.003680029,0.001842211,3,HGD
ENSG00000110074,6.923176545,0.527212831,0.003680029,0.001842211,11,FOXRED1
ENSG00000163586,6.923176545,0.527212831,0.003680029,0.001842211,2,FABP1
ENSG00000102119,-6.913949744,0.42164432,0.003680029,0.001842211,X,EMD
ENSG00000248593,-6.913949744,0.42164432,0.003680029,0.001842211,12,DSTNP2
ENSG00000135924,6.923176545,0.527212831,0.003680029,0.001842211,2,DNAJB2
ENSG00000130309,6.923176545,0.527212831,0.003680029,0.001842211,19,COLGALT1
ENSG00000100629,6.923176545,0.527212831,0.003680029,0.001842211,14,CEP128
ENSG00000150636,6.923176545,0.527212831,0.003680029,0.001842211,18,CCDC102B
ENSG00000047648,-6.913949744,0.42164432,0.003680029,0.001842211,X,ARHGAP6
ENSG00000069431,-6.913949744,0.42164432,0.003680029,0.001842211,12,ABCC9
ENSG00000131269,2.640053364,4.980066466,0.003684291,0.001844116,X,ABCB7
ENSG00000123066,-2.573713434,7.13887969,0.003695454,0.001849221,12,MED13L
ENSG00000163961,-2.604742806,5.642282295,0.003712808,0.001857151,3,RNF168
ENSG00000068831,2.765141201,3.434770102,0.003713701,0.001857559,11,RASGRP2
ENSG00000167881,2.733524003,3.888439995,0.00373099,0.001865593,17,SRP68
ENSG00000180182,-2.800494343,3.257855639,0.003742636,0.001871001,X,MED14
ENSG00000174943,-2.623790164,5.138696714,0.003774535,0.001885803,16,KCTD13
ENSG00000070190,2.557429392,8.212054794,0.00377902,0.001887883,4,DAPP1
ENSG00000118985,-2.559745311,7.633989369,0.003791805,0.001893809,5,ELL2
ENSG00000143641,-2.772114362,3.462021641,0.003834872,0.001913752,1,GALNT2
ENSG00000273136,-2.784791541,3.400657075,0.003854741,0.001922941,1,NBPF26
ENSG00000124942,-2.584531492,5.445304749,0.003902543,0.001945021,11,AHNAK
ENSG00000187601,-2.680456304,3.957262408,0.003903064,0.001945262,X,MAGEH1
ENSG00000106246,3.647860163,1.366721723,0.003915642,0.001951065,7,PTCD1
ENSG00000177981,3.647860163,1.366721723,0.003915642,0.001951065,12,ASB8
ENSG00000129625,2.561585975,6.384878106,0.003948903,0.001966397,5,REEP5
ENSG00000089289,-3.184916957,2.153726467,0.003973636,0.001977786,X,IGBP1
ENSG00000104765,2.540816769,8.163429087,0.003985572,0.001983278,8,BNIP3L
ENSG00000033170,3.351711416,1.620632708,0.00399788,0.001988939,14,FUT8
ENSG00000103222,3.351711416,1.620632708,0.00399788,0.001988939,16,ABCC1
ENSG00000125629,-2.574868965,5.78910483,0.00400694,0.001993104,2,INSIG2
ENSG00000065911,2.557267267,6.5971166,0.004009862,0.001994447,2,MTHFD2
ENSG00000185829,-3.388540994,1.790753336,0.004011765,0.001995322,17,ARL17A
ENSG00000155329,2.579876939,5.444857949,0.004012116,0.001995483,5,ZCCHC10
ENSG00000134440,2.608135968,4.759535702,0.00401696,0.001997709,18,NARS1
ENSG00000141552,2.546699278,6.941997203,0.004043558,0.002009925,17,ANAPC11
ENSG00000128928,2.906432322,2.825820759,0.004058667,0.002016858,15,IVD
ENSG00000137822,-2.676365101,3.750906513,0.004100708,0.00203613,15,TUBGCP4
ENSG00000136997,-2.531691674,8.255294456,0.004119961,0.002044945,8,MYC
ENSG00000144566,-2.616296782,4.658673825,0.004122234,0.002045986,3,RAB5A
ENSG00000222041,-2.537155004,7.333953849,0.004136356,0.002052447,2,CYTOR
ENSG00000008517,-2.537696914,6.925577208,0.004168465,0.002067126,16,IL32
ENSG00000117036,-2.610362361,4.735337293,0.004200553,0.002081777,1,ETV3
ENSG00000146192,2.525105149,7.764987483,0.004234936,0.002097456,6,FGD2
ENSG00000186660,-2.605604904,4.302801523,0.004265166,0.002111225,11,ZFP91
ENSG00000128891,2.581962894,5.006215859,0.004308023,0.002130718,15,CCDC32
ENSG00000121073,2.626023637,4.201348638,0.00434539,0.002147688,17,SLC35B1
ENSG00000196850,-2.638308315,4.180540943,0.00434539,0.002147688,12,PPTC7
ENSG00000196684,2.558409119,5.371373839,0.004360829,0.002154692,19,HSH2D
ENSG00000028137,2.518294836,7.515562194,0.004369397,0.002158578,1,TNFRSF1B
ENSG00000095794,2.504814711,10.09084494,0.004401922,0.002173316,10,CREM
ENSG00000137842,2.632974004,4.116383669,0.004407365,0.002175781,15,TMEM62
ENSG00000119844,2.52978489,6.190083343,0.004441017,0.002191008,2,AFTPH
ENSG00000170160,2.556275241,5.495347526,0.004457057,0.002198259,17,CCDC144A
ENSG00000258289,2.5065908,7.34339214,0.004521342,0.002227277,14,CHURC1
ENSG00000114316,-2.637036194,3.82248483,0.004523193,0.002228111,3,USP4
ENSG00000116350,-2.509982589,6.972540664,0.004538883,0.002235182,1,SRSF4
ENSG00000168906,-2.510257057,6.891077147,0.004556465,0.002243101,2,MAT2A
ENSG00000128228,3.59917001,1.3268116,0.004569388,0.002248918,22,SDF2L1
ENSG00000158122,2.499608693,7.848017966,0.004591399,0.00225882,9,PRXL2C
ENSG00000184990,2.511192558,6.666098992,0.004629417,0.002275903,14,SIVA1
ENSG00000204130,-2.743036959,3.12414242,0.004684563,0.002300639,10,RUFY2
ENSG00000185883,-2.730185349,3.198088909,0.004810534,0.002356953,16,ATP6V0C
ENSG00000143811,-2.774621363,2.750802689,0.004811303,0.002357296,1,PYCR2
ENSG00000162714,-6.807954537,0.337880156,0.00481584,0.002359319,1,ZNF496
ENSG00000196387,6.830859423,0.454278405,0.00481584,0.002359319,12,ZNF140
