,stage1,stage2
ENSG00000123737.12,275.0310883,88.71285714
ENSG00000123739.10,0.197876448,0.020408163
ENSG00000123810.7,8.652268339,1.285714286
ENSG00000123836.14,22.59821429,0.081632653
ENSG00000123908.11,2312.863417,3646.979592
ENSG00000123933.16,125.691361,4.244897959
ENSG00000123975.4,284.6184846,718.2244898
ENSG00000123983.13,270.5108591,378.122449
ENSG00000123992.18,18.23527992,0.102040816
ENSG00000124067.16,0.027027027,0.020408163
ENSG00000124097.7,0.849717664,0.207142857
ENSG00000124120.10,24.48938224,315.755102
ENSG00000124126.13,579.3465253,61.57142857
ENSG00000124145.6,5.684604247,0.040816327
ENSG00000124151.18,1436.004585,2893.77551
ENSG00000124155.17,356.1856299,20.10204082
ENSG00000124160.11,11.9734556,0.12244898
ENSG00000124164.15,24.32142857,22.51020408
ENSG00000124171.8,110.8564189,0.306122449
ENSG00000124172.9,1602.520647,3107.245306
ENSG00000124177.14,117.2861969,251.244898
ENSG00000124191.17,34.59893822,0.12244898
ENSG00000124193.14,5376.798567,4584.571429
ENSG00000124198.8,122.817085,622.122449
ENSG00000124201.14,192.39889,7.081632653
ENSG00000124203.6,0.112210425,0.142857143
ENSG00000124207.16,88.94208496,1193.285714
ENSG00000124208.16,4.095945946,0.321836735
ENSG00000124209.3,117.3421815,1.714285714
ENSG00000124214.19,158.8525579,151.4693878
ENSG00000124222.22,173.2806467,524.1428571
ENSG00000124225.15,513.6264479,61.89795918
ENSG00000124226.10,1467.80695,878.3877551
ENSG00000124228.14,708.2509653,1365
ENSG00000124243.17,60.11868485,157.0081633
ENSG00000124256.14,52.0135135,0.06122449
ENSG00000124275.14,696.9165056,0.306122449
ENSG00000124279.11,17.20101351,0.081632653
ENSG00000124299.13,20.79150579,0.183673469
ENSG00000124333.15,61.30369206,1.520408163
ENSG00000124333.15_PAR_Y,61.30369206,1.520408163
ENSG00000124356.15,8.741554054,0.081632653
ENSG00000124357.12,249.5334363,165.4693878
ENSG00000124370.10,52.84000965,0.183673469
ENSG00000124380.10,133.03861,26.44897959
ENSG00000124383.8,203.9041988,919.1632653
ENSG00000124399.4,1.490275097,0.081836735
ENSG00000124406.16,352.6160714,1.510204082
ENSG00000124422.11,1907.957073,322.1244898
ENSG00000124444.15,6.254826256,19.24489796
ENSG00000124486.12,988.2355214,95.44897959
ENSG00000124496.12,24.83759652,0.020408163
ENSG00000124532.14,137.9867278,205.0408163
ENSG00000124535.15,41.97273166,133.1836735
ENSG00000124541.6,1.451496139,0.06122449
ENSG00000124562.9,232.8733108,37.18367347
ENSG00000124570.17,1.34676641,0.142857143
ENSG00000124574.14,0.215492278,0.020408163
ENSG00000124575.6,115.5632239,0.204081633
ENSG00000124588.19,11.4621139,5.408163265
ENSG00000124593.15,19.65610522,8.142653061
ENSG00000124596.16,137.0499517,0.367346939
ENSG00000124614.13,3751.698171,2475.562449
ENSG00000124641.15,0.133928572,0.020408163
ENSG00000124659.6,195.0888031,409.6530612
ENSG00000124688.13,141.5675676,0.020408163
ENSG00000124702.17,16.3844112,0.020408163
ENSG00000124733.3,741.4320924,901.1020408
ENSG00000124743.5,0.026785715,0.12244898
ENSG00000124762.13,274.0258205,94.26530612
ENSG00000124766.6,49.30912162,1458.102041
ENSG00000124767.6,50.99638029,209.5510204
ENSG00000124772.11,36.3257722,829.0816327
ENSG00000124782.19,288.5031371,23.57142857
ENSG00000124783.12,381.5284749,308.2857143
ENSG00000124784.8,252.074778,3.102040816
ENSG00000124786.9,6.361969111,0.040816327
ENSG00000124787.13,0.522442085,345.6938776
ENSG00000124788.17,54.63127415,868.3265306
ENSG00000124789.11,150.0967664,194.7346939
ENSG00000124795.14,1148.148166,409.2653061
ENSG00000124802.11,42.52340734,610.3877551
ENSG00000124813.20,161.9746622,0.040816327
ENSG00000124831.18,2223.041899,5720.142857
ENSG00000124882.3,0.081081081,1.163265306
ENSG00000124942.13,196.3407336,90.08163265
ENSG00000125037.12,562.0367857,293.5406122
ENSG00000125089.16,435.6303089,172.4897959
ENSG00000125107.17,268.2413658,1389.901837
ENSG00000125124.11,65.10964525,0.020408163
ENSG00000125144.13,0.639237452,136.2653061
ENSG00000125148.6,8.647683396,2.387755102
ENSG00000125149.11,0.008928572,0.020408163
ENSG00000125166.12,17.56394788,18.2244898
ENSG00000125245.12,933.6216215,1238.693878
ENSG00000125249.6,220.3933398,18.6122449
ENSG00000125304.8,410.6708494,247.5918367
ENSG00000125347.13,170.7497442,360.4322449
ENSG00000125351.11,547.0767375,39.87755102
ENSG00000125352.5,51.52601351,692.1373469
ENSG00000125354.22,1008.688948,1546.673469
ENSG00000125356.6,711.2444981,861.4953061
ENSG00000125375.14,28.38360762,344.5885714
ENSG00000125384.6,0.008928572,0.020408163
ENSG00000125386.15,42.12548263,9.224489796
ENSG00000125445.10,134.0553765,435.3085714
ENSG00000125447.16,170.4973456,0.081632653
ENSG00000125449.6,0.017857143,0.020408163
ENSG00000125450.10,697.0291991,41.3877551
ENSG00000125454.11,326.0752413,510.3314286
ENSG00000125457.13,56.00881273,11.95673469
ENSG00000125458.6,115.4597684,663.1718367
ENSG00000125459.14,11.47904923,0.040816327
ENSG00000125482.12,342.320946,552.244898
ENSG00000125484.11,0.027027027,36.24489796
ENSG00000125485.17,215.8038128,0.040816327
ENSG00000125503.12,10.70752896,0.020408163
ENSG00000125505.16,264.6245174,0.020408163
ENSG00000125520.13,0.0625,0.040816327
ENSG00000125538.11,2.486003861,1.265306122
ENSG00000125611.15,4.418436294,4.346938776
ENSG00000125629.14,348.3643823,114.755102
ENSG00000125630.15,64.70366795,140.4285714
ENSG00000125633.10,399.6192085,213.0204082
ENSG00000125637.15,123.1469595,0.346938776
ENSG00000125648.14,3.017857143,0.020408163
ENSG00000125651.13,50.08156371,0.428571429
ENSG00000125652.7,293.4905888,9.734693878
ENSG00000125656.8,110.1800193,12.65306122
ENSG00000125657.4,4.000241313,32.28571429
ENSG00000125676.19,366.9008205,868.3673469
ENSG00000125686.11,300.2770271,16.3877551
ENSG00000125691.12,4747.593912,13559.38776
ENSG00000125703.14,30.55381274,0.020408163
ENSG00000125726.10,243.8626931,0.12244898
ENSG00000125730.16,0.584942085,7.408163265
ENSG00000125733.17,246.1155888,0.081632653
ENSG00000125734.15,56.90202703,159.9387755
ENSG00000125735.10,0.304054054,0.12244898
ENSG00000125740.13,102.5837355,716.7959184
ENSG00000125741.4,96.15468145,118.244898
ENSG00000125743.10,1655.880068,3700.530612
ENSG00000125753.13,93.09387066,13.55102041
ENSG00000125755.18,0.758928572,0.183673469
ENSG00000125772.12,1284.73528,0.265306122
ENSG00000125779.21,180.840736,0.204081633
ENSG00000125812.15,39.93315637,0.12244898
ENSG00000125817.7,0.027027027,0.040816327
ENSG00000125818.17,223.7051158,150.8979592
ENSG00000125821.11,74.7142857,0.551020408
ENSG00000125826.20,121.1725386,159.5102041
ENSG00000125827.8,195.3706564,735.1428571
ENSG00000125834.12,0.013513514,0.081632653
ENSG00000125835.18,691.2864383,1232.141429
ENSG00000125844.15,168.4321911,0.857142857
ENSG00000125863.18,46.54271235,171.9591837
ENSG00000125868.15,334.6436294,164.5306122
ENSG00000125870.10,360.9765927,888.7959184
ENSG00000125871.13,0.502171815,0.020408163
ENSG00000125875.13,9.642857145,0.06122449
ENSG00000125877.12,146.5511583,215.3673469
ENSG00000125901.5,115.1129343,291.4897959
ENSG00000125910.5,2.017857143,0.102040816
ENSG00000125912.10,52.16602314,0.020408163
ENSG00000125944.19,802.6136581,459.877551
ENSG00000125952.18,373.9034073,518.2653061
ENSG00000125954.12,25.41002654,27.89591837
ENSG00000125968.8,0.11703668,0.183673469
ENSG00000125970.11,92.47635135,65.02040816
ENSG00000125971.16,131.8045367,499.1428571
ENSG00000125977.6,1819.898038,937.5257143
ENSG00000125991.19,127.4828668,13.93877551
ENSG00000125995.15,764.4956564,1762.061224
ENSG00000126001.15,0.027027027,0.020408163
ENSG00000126003.6,159.7789575,0.020408163
ENSG00000126012.11,1.797055985,0.040816327
ENSG00000126062.3,15.88012548,0.714285714
ENSG00000126067.11,240.3677606,1231.77551
ENSG00000126070.19,83.1570946,0.387755102
ENSG00000126214.21,54.22779921,53.51020408
ENSG00000126216.13,5.335907337,142.3469388
ENSG00000126217.20,0.651785715,0.020408163
ENSG00000126226.21,3.939913128,0.102040816
ENSG00000126246.9,49.104264,510.3040816
ENSG00000126247.10,44.76085907,166.6530612
ENSG00000126254.11,51.57842664,0.204081633
ENSG00000126261.12,104.7951255,327.3469388
ENSG00000126264.9,266.4080381,208.8385714
ENSG00000126267.8,514.2750965,1107.857143
ENSG00000126353.3,6789.120657,9049.122449
ENSG00000126391.13,173.9686293,1276.469388
ENSG00000126432.13,613.1771236,459.1020408
ENSG00000126453.9,40.67599421,231.1428571
ENSG00000126456.15,134.337278,45.81632653
ENSG00000126457.21,253.9493243,599.8367347
ENSG00000126524.9,838.6925749,119.1671429
ENSG00000126561.16,161.1013514,0.285714286
ENSG00000126581.12,214.0071477,1.244897959
ENSG00000126602.10,12.5570584,0.285714286
ENSG00000126653.17,103.4797297,253.6734694
ENSG00000126698.10,1417.175917,2204.653061
ENSG00000126709.14,118.8385618,343.9183673
ENSG00000126749.14,101.5153885,200.5687755
ENSG00000126756.11,326.1175193,745.2653061
ENSG00000126768.12,116.4128861,0.244897959
ENSG00000126773.12,108.1748383,391.3355102
ENSG00000126775.8,6.174710423,179.8163265
ENSG00000126777.17,796.0460907,728.755102
ENSG00000126804.13,312.4290541,339.122449
ENSG00000126814.6,3.191549228,0.020408163
ENSG00000126821.7,72.43339769,1065.857143
ENSG00000126858.16,7.669884172,0.387755102
ENSG00000126860.11,499.7603161,94.26877551
ENSG00000126870.15,0.406370657,0.06122449
ENSG00000126882.12,66.69208496,4.571428571
ENSG00000126883.16,68.35724178,4.268163265
ENSG00000126903.15,15.78499035,9.510204082
ENSG00000126934.13,234.6541095,293.6053061
ENSG00000126945.8,693.4878763,0.396326531
ENSG00000126953.5,22.15685328,163.6938776
ENSG00000126970.15,9.30357143,0.020408163
ENSG00000127022.14,544.4529441,3218.734694
ENSG00000127054.20,0.166264479,0.040816327
ENSG00000127074.14,1.898407336,2754.346939
ENSG00000127084.17,1.723455599,0.326530612
ENSG00000127124.14,17.05526062,4.795918367
ENSG00000127125.8,124.5526062,5
ENSG00000127152.17,46.38175676,1.897959184
ENSG00000127184.12,1303.850698,4562.06102
ENSG00000127311.9,0.040540541,0.224489796
ENSG00000127314.17,482.6637476,3866.85551
ENSG00000127328.21,106.6329633,2.346938776
ENSG00000127329.15,19.66608108,0.612244898
ENSG00000127334.10,0.647924711,0.816326531
ENSG00000127337.6,193.093388,0.367346939
ENSG00000127445.13,5.831805017,0.387755102
ENSG00000127452.8,7.44642857,0.06122449
ENSG00000127463.14,80.5682915,0.040816327
ENSG00000127481.14,92.97180743,501.035102
ENSG00000127483.17,355.0460907,959.5510204
ENSG00000127526.14,543.6389817,26.63265306
ENSG00000127527.13,9.60279923,0.102040816
ENSG00000127528.5,22.82601351,0.020408163
ENSG00000127530.3,0.036428572,0.082857143
ENSG00000127540.11,1385.108832,2473
ENSG00000127554.12,4.723214286,0.244897959
ENSG00000127561.14,0.103523166,36.63265306
ENSG00000127603.24,627.5552607,388.5510204
ENSG00000127616.17,212.8286679,0.12244898
ENSG00000127663.14,275.2048745,66.40816327
ENSG00000127774.6,205.4686173,108.3426531
ENSG00000127804.12,79.33518341,241.8571429
ENSG00000127824.13,1419.359539,1456.428571
ENSG00000127831.10,92.27740349,0.020408163
ENSG00000127837.9,103.2458977,6.755102041
ENSG00000127838.13,37.4222973,88.36734694
ENSG00000127870.16,265.0492278,19.40816327
ENSG00000127884.4,289.3778958,498.1428571
ENSG00000127914.16,1201.63055,1474.183673
ENSG00000127922.9,799.1131755,774.0612245
ENSG00000127946.16,0.08976834,97.42857143
ENSG00000127947.15,5.223214285,270.3061224
ENSG00000127948.15,2.715009653,0.020408163
ENSG00000127951.6,20.1875,2.142857143
ENSG00000127952.16,0.107625483,388.4897959
ENSG00000127957.17,83.12585666,11.43142857
ENSG00000127980.15,669.356583,0.081632653
ENSG00000127993.15,779.3513515,307.1836735
ENSG00000127995.16,164.7282818,117.5510204
ENSG00000128016.5,1027.822394,1585.653061
ENSG00000128039.10,0.689189189,0.224489796
ENSG00000128040.10,0.138754826,271.9591837
ENSG00000128050.8,58.01906372,0.795918367
ENSG00000128059.8,244.32889,0.020408163
ENSG00000128159.11,173.3207046,0.918367347
ENSG00000128185.9,43.24638031,0.857142857
ENSG00000128191.15,237.6810618,0.346938776
ENSG00000128203.6,1.026061776,388.4057143
ENSG00000128218.7,2133.628861,1689.673469
ENSG00000128228.4,0.189189189,29.2244898
ENSG00000128245.14,440.3578668,157.9795918
ENSG00000128268.11,0.044642857,0.020408163
ENSG00000128271.21,206.4780406,135.9183673
ENSG00000128272.14,301.8265854,917.9759184
ENSG00000128284.19,57.10690155,0.081632653
ENSG00000128294.15,67.54657336,53.83673469
ENSG00000128309.16,0.175675676,73.3877551
ENSG00000128335.13,271.6305502,41.36734694
ENSG00000128340.14,1194.597249,1216.755102
ENSG00000128342.4,0.013513514,0.040816327
ENSG00000128383.12,0.378137066,0.93877551
ENSG00000128394.16,3.589794884,0.020408163
ENSG00000128463.12,886.7614673,1689.521224
ENSG00000128487.16,3.738658301,1.714285714
ENSG00000128513.14,4.919642857,0.06122449
ENSG00000128524.4,578.4195367,1777.040816
ENSG00000128534.7,84.09845558,0.612244898
ENSG00000128563.13,62.86278474,14.97959184
ENSG00000128585.17,971.4051711,136.8163265
ENSG00000128590.4,78.62524133,85.04081633
ENSG00000128595.16,65.23431469,25.55102041
ENSG00000128607.13,0.013513514,118.4081633
ENSG00000128609.14,382.5313707,604.1632653
ENSG00000128626.11,27.45777027,239.8163265
ENSG00000128656.13,0.013513514,418.5306122
ENSG00000128692.8,40.66603041,2.27244898
ENSG00000128699.13,890.3798262,0.979591837
ENSG00000128708.12,343.1235522,267.6938776
ENSG00000128731.15,35.37125483,191.4520408
ENSG00000128739.21,830.8479754,1193.239388
ENSG00000128789.20,133.0945946,1190.770612
ENSG00000128791.11,8.540299229,0.183673469
ENSG00000128815.19,180.5675676,5
ENSG00000128829.11,25.06732626,0.244897959
ENSG00000128833.12,0.013513514,0.020408163
ENSG00000128872.9,19.24589769,0.102040816
ENSG00000128881.16,5.343388031,0.081632653
ENSG00000128891.15,1261.744718,395.4785714
ENSG00000128908.15,204.6085907,82.81632653
ENSG00000128915.11,96.16747106,0.448979592
ENSG00000128923.10,45.57722008,0.163265306
ENSG00000128928.8,165.3223938,86.3877551
ENSG00000128944.13,0.076013514,0.040816327
ENSG00000128951.13,335.7664407,11.28571429
ENSG00000128989.10,566.7444499,2492.77551
ENSG00000129003.15,911.9483592,1040.510204
ENSG00000129007.14,204.2155598,206.5926531
ENSG00000129055.12,129.1377703,55.86836735
ENSG00000129071.9,964.5460906,1131.326531
ENSG00000129083.12,590.4795631,876.0816327
ENSG00000129084.17,547.626723,402.4559184
ENSG00000129103.17,682.7560667,292.1616327
ENSG00000129116.17,7.795608108,0.224489796
ENSG00000129128.12,534.9888996,347.4081633
ENSG00000129158.10,19.58952703,568.5918367
ENSG00000129187.14,191.2871622,0.346938776
ENSG00000129197.14,209.710292,749.8706122
ENSG00000129226.13,36.77423504,0.326530612
ENSG00000129235.10,15.84145753,65.91836735
ENSG00000129250.11,6.80357143,0.06122449
ENSG00000129255.15,4.883928572,228.1428571
ENSG00000129292.20,105.432915,1147.77551
ENSG00000129315.10,409.8561776,31.06122449
ENSG00000129317.14,404.7270753,0.102040816
ENSG00000129347.19,71.27884409,0.619591837
ENSG00000129351.17,1079.183156,266.9591837
ENSG00000129353.14,253.6807433,313.8163265
ENSG00000129355.6,5.364623553,0.93877551
ENSG00000129460.15,308.1493726,746.4897959
ENSG00000129465.15,0.035955599,2.510204082
ENSG00000129472.13,25.88923745,0.775510204
ENSG00000129484.13,3.475144788,0.040816327
ENSG00000129493.14,13.27950531,0.12244898
ENSG00000129515.18,262.4349638,1013.53102
ENSG00000129518.8,254.8841699,1344.020408
ENSG00000129521.13,11.37644788,1.979591837
ENSG00000129534.13,1443.714286,2751.387755
ENSG00000129538.13,3.124517375,0.06122449
ENSG00000129559.12,561.4864865,183.6530612
ENSG00000129562.10,560.7249035,1245.77551
ENSG00000129625.12,378.0069981,1033.306122
ENSG00000129636.12,220.3776544,8.775510204
ENSG00000129657.14,406.2793243,1006.44898
ENSG00000129667.12,64.05236487,245.3469388
ENSG00000129675.15,78.38513514,65.18367347
ENSG00000129680.15,26.06274131,347.5918367
ENSG00000129691.15,0.120656371,428.7346939
ENSG00000129696.12,141.7649952,393.4087755
ENSG00000129810.14,118.7364913,23.78510204
ENSG00000129824.15,552.0444015,0.040816327
ENSG00000129933.20,5.397683396,38.83673469
ENSG00000129993.14,68.16626446,0.775510204
ENSG00000130005.12,0.744932433,25.28571429
ENSG00000130024.14,628.1182819,0.116122449
ENSG00000130038.9,31.36607143,0.020408163
ENSG00000130066.16,10192.93075,11523.83673
ENSG00000130159.13,53.04464285,4.346938776
ENSG00000130164.13,14.36824325,0.081632653
ENSG00000130165.10,389.2666506,184.8571429
ENSG00000130175.9,1.016891892,0.12244898
ENSG00000130177.14,0.027027027,0.244897959
ENSG00000130203.9,2.053571429,0.12244898
ENSG00000130208.9,19.14840733,0.306122449
ENSG00000130227.16,0.04488417,0.020408163
ENSG00000130254.11,768.932423,1208.968571
ENSG00000130255.12,2169.684846,3761.408163
ENSG00000130299.16,0.008928572,0.020408163
ENSG00000130303.12,152.6858108,2.734693878
ENSG00000130304.16,0.013513514,0.020408163
ENSG00000130305.16,5.438875484,0.075510204
ENSG00000130309.10,585.9493243,15.65306122
ENSG00000130311.10,89.7154923,0.591836735
ENSG00000130312.6,91.04512551,250.9591837
ENSG00000130313.6,165.4996332,9.933061224
ENSG00000130332.14,1681.037886,1413.877551
ENSG00000130338.12,719.5489865,424.6122449
ENSG00000130340.15,74.46145271,401.5918367
ENSG00000130348.11,221.2463803,217.4897959
ENSG00000130349.9,0.022442085,0.102040816
ENSG00000130382.8,72.05405405,0.06122449
ENSG00000130396.20,0.840250965,7.448979592
ENSG00000130402.11,0.049227799,0.204081633
ENSG00000130414.11,233.6037645,314.5306122
ENSG00000130429.12,1209.683576,1637.747143
ENSG00000130449.5,409.6899131,76.08163265
ENSG00000130475.14,5.236727799,0.020408163
ENSG00000130479.10,0.013513514,7.653061224
ENSG00000130489.14,288.2338321,265.9440816
ENSG00000130511.15,4.372053572,0.020408163
ENSG00000130517.13,0.040299228,5.346938776
ENSG00000130520.10,158.1957046,23.12244898
ENSG00000130522.5,1662.20391,2695.040816
ENSG00000130544.11,250.6684363,139.244898
ENSG00000130560.8,0.049469112,0.06122449
ENSG00000130589.16,0.392857143,0.081632653
ENSG00000130592.15,260.7013103,244.1014286
ENSG00000130638.16,26.94305019,2.693877551
ENSG00000130640.13,0.505603282,8.859183673
ENSG00000130649.9,0.441361004,0.183673469
ENSG00000130684.13,10.45419643,0.020408163
ENSG00000130695.14,80.38151546,0.040816327
ENSG00000130702.15,0.128303572,0.176326531
ENSG00000130703.15,44.58035715,1037.22449
ENSG00000130706.12,130.8431877,100.9257143
ENSG00000130713.15,16.00916988,0.020408163
ENSG00000130714.15,221.2203186,0.102040816
ENSG00000130717.12,0.964285715,0.06122449
ENSG00000130723.18,21.40178572,31.82244898
ENSG00000130724.8,452.4804537,640.3673469
ENSG00000130725.7,18.92784749,1.12244898
ENSG00000130726.11,111.5555019,484.122449
ENSG00000130731.15,76.3120174,0.346938776
ENSG00000130733.10,0.283783784,0.040816327
ENSG00000130734.9,4.288482143,0.033469388
ENSG00000130741.10,6776.420367,17789.62551
ENSG00000130748.6,9.147442084,0.224489796
ENSG00000130749.9,659.1184848,294.7142857
ENSG00000130755.12,1510.216458,1825.244898
ENSG00000130766.4,68.9029923,0.428571429
ENSG00000130770.17,614.9087838,1372.040816
ENSG00000130775.15,64.41988418,0.693877551
ENSG00000130779.19,82.26882241,754.7755102
ENSG00000130787.13,186.5156853,36.63265306
ENSG00000130811.11,128.7378403,433.1628571
ENSG00000130813.17,428.5850941,89.48979592
ENSG00000130816.14,646.1954634,612.7346939
ENSG00000130818.11,599.1440636,0.285714286
ENSG00000130826.17,95.54898649,283.7346939
ENSG00000130830.14,0.103523166,0.591836735
